TITLE,OPEN_DT,AUDI_ACC,CMT_SCORE
은어,2011-09-29,1944,0.0
지휘자를 위한 1분,2014-12-04,1940,1.3
불륜의 시대,2013-02-14,1933,1.1667
드리프트,2013-08-22,1932,0.5333
레이징 피닉스,2010-03-25,1929,0.2222
지렁이,2017-04-20,1921,-0.4848
애즈 갓 커맨즈,2010-04-01,1920,0.2466
웨이스트 랜드,2014-04-03,1909,0.9375
삼손,2018-04-19,1908,0.4615
백사대전,2011-11-17,1908,-0.09300000000000001
나는 아들을 사랑하지 않는다,2017-11-30,1904,0.9091
홀리워킹데이,2016-06-30,1901,0.5
올 리브 올리브,2017-07-13,1900,-0.4
라 보엠,2014-08-02,1899,
사랑의 묘약,2018-07-07,1895,-2.0
도약선생,2011-06-30,1892,0.0
블루 룸,2015-08-13,1890,0.1667
용문비갑,2012-03-15,1890,0.0
바람의 춤꾼,2017-06-06,1887,0.1111
"아이,애나",2013-06-06,1878,0.0
만찬,2014-01-23,1877,0.0
핸즈 오브 스톤,2016-12-08,1876,0.7
천사의 숨소리,2012-02-23,1873,0.26
돈 지오반니,2017-01-07,1870,
위시 아이 워즈 히어,2015-09-10,1868,0.6
황금을 안고 튀어라,2013-10-10,1866,-0.0735
스퀴즈,2016-11-10,1866,0.55
우리는 썰매를 탄다,2018-03-07,1863,0.5714
기생-꽃의 고백,2018-01-25,1863,1.1429
오빠가 돌아왔다,2014-03-20,1861,0.3704
행맨,2019-01-23,1860,-0.3462
라라,2018-02-22,1860,0.0
영혼의 순례길,2018-05-24,1859,0.6364
탈주,2010-09-02,1854,0.1111
일 트로바토레,2016-01-16,1854,
바람의 검심 : 전설의 최후편,2015-03-05,1851,0.0774
수색역,2016-03-31,1851,0.0
트레이터,2017-08-03,1850,0.3462
밤치기,2018-11-01,1845,1.625
극장판 테니스의 왕자 : 영국식 테니스성 결전,2011-12-15,1842,0.0141
안티포르노,2017-06-15,1841,0.7143
작은 형,2016-11-30,1839,2.0
돈 슬립,2017-07-19,1839,-0.6087
라보엠,2014-12-20,1835,0.0
악질경찰,2011-11-10,1835,0.4375
스카이 크롤러,2010-10-28,1833,-0.4
괜찮아 3반,2013-09-05,1832,0.1419
위시업,2018-12-13,1828,0.1818
개에게 처음 이름을 지어준 날,2017-04-06,1828,0.1966
맥베드,2013-07-04,1822,0.0
레이징 피닉스2 : 여자옹박의 귀환,2013-02-15,1822,
악인은 살아 있다,2015-07-16,1821,-0.1154
징기스칸 : 제국의 건설,2013-02-08,1821,
캔 유 필 잇,2012-07-26,1820,0.0
로사,2014-05-29,1816,1.0
소꿉놀이,2016-02-25,1815,0.3571
벤다 빌릴리,2013-10-17,1814,0.5517
식스 빌로우,2018-01-25,1813,0.2154
바람의 색,2018-04-05,1812,0.4
잠자는 숲속의 미녀와 야수,2014-07-15,1811,0.4615
변태 가면,2013-11-14,1810,-0.1118
퀸카가 아니어도 좋아,2016-02-25,1810,0.6364
일만명의 성자들,2016-04-21,1808,0.3333
허니,2013-09-26,1805,0.1667
네온 데몬,2016-10-20,1803,-0.04
헬벤더스: 최후의 성전,2014-05-01,1801,
라폴로니드 : 관용의집,2012-09-20,1797,
투 올드 힙합 키드,2012-09-13,1792,0.0
포가튼 : 잊혀진 소녀,2013-09-05,1792,-0.0638
울보 권투부,2015-10-29,1790,0.0588
우리 손자 베스트,2016-12-08,1788,0.1667
싱 오버 미,2015-09-24,1788,
파라다이스 러브,2013-10-17,1788,0.0
괴테스쿨의 사고뭉치들,2014-11-20,1783,1.1818
극장판 푸른 강철의 아르페지오 - 아르스 노바 - DC,2015-06-18,1777,-0.0769
우주의 크리스마스,2016-10-13,1775,-0.0588
하늘의 황금마차,2014-09-04,1774,0.8333
허니문,2015-07-23,1774,-0.1423
레드마리아,2012-04-26,1773,1.0
비념,2013-04-03,1773,-0.0811
링,2013-07-25,1771,0.3061
100미터,2017-07-20,1770,-0.1111
라 트라비아타,2017-08-05,1768,3.0
소년 파르티잔,2016-03-10,1754,1.0
도쿄 트라이브,2015-06-18,1748,
프레셔스 카고: 프로 범죄단,2016-09-01,1745,0.2727
천화,2018-01-25,1743,0.4444
오토마타,2014-10-23,1738,-0.1389
돈 맛,2016-09-29,1733,0.0
아메리카파이: 19금 여배우들,2013-02-28,1733,0.5714
22년 후의 고백,2018-01-17,1732,-0.0222
모놀리스,2017-04-20,1732,
시선 너머,2011-04-28,1729,0.2812
고야 : 살과 피의 환상,2017-11-30,1728,
몽키킹: 손오공의 탄생,2014-12-10,1725,0.0202
컴퍼니 유 킵,2013-12-05,1724,0.2667
슬랩스틱 브라더스,2012-02-09,1724,0.0
옹박 : 영웅의 탄생,2013-02-21,1723,-0.4
캄포스,2016-05-12,1722,0.0
"어느 날, 사랑이 걸어왔다",2012-12-13,1719,0.2824
훌리오와 에밀리아,2012-08-30,1716,0.0
트랜스머신: 만테라,2014-07-15,1711,-0.0147
영도 다리,2010-07-01,1706,0.122
딱따구리와 비,2012-05-03,1703,0.5714
엄마와 나 그리고 나의 커밍아웃,2014-06-05,1701,1.4
사대명포 2,2014-01-16,1700,0.2727
홀리,2013-06-20,1699,0.1094
그 참을 수 없는 맛,2014-07-09,1697,0.2
아이 엠 낫 유어 니그로,2018-02-08,1696,0.0
투란도트,2018-08-26,1696,0.0
녀녀녀,2014-04-10,1694,-0.2
나쁜 놈이 더 잘 잔다,2010-06-24,1693,0.4118
움,2012-02-23,1693,-0.3636
원 나잇 스탠드,2010-05-04,1689,-0.0513
너와 극장에서,2018-06-28,1689,0.0
나는 야한 여자가 좋다,2014-07-10,1688,1.2222
"컴, 투게더",2017-05-11,1687,0.75
그랜드 센트럴,2014-09-18,1683,-0.0625
이 세상의 한구석에,2017-11-16,1682,
조,2014-07-03,1682,0.4
10 아이템 오어 레스,2013-06-13,1676,0.2825
펫,2016-11-30,1676,-0.2692
오버드라이브,2017-12-14,1675,-0.2667
에덴: 로스트 인 뮤직,2015-10-29,1675,0.4545
키사라기 미키짱,2010-02-11,1672,0.4043
스노우맨,2017-12-14,1668,0.2449
남자 대 여자: 섹스가 문제다,2013-05-03,1665,
셀러브리티 섹스테이프,2013-06-27,1664,1.3333
설마 그럴리가 없어,2012-06-21,1664,0.5
대마술사,2013-05-17,1661,0.1892
숫호구,2014-08-07,1660,0.2979
스시 걸,2013-11-13,1660,1.0
정사 : 두 여자와의 로맨스,2013-04-19,1657,0.3158
009 사이보그,2013-05-09,1656,-0.1875
레인보우: 나의 사랑,2019-01-03,1656,2.0
지옥이 뭐가 나빠,2014-11-13,1654,0.0
친구의 아내를 탐하다,2013-05-31,1653,0.3
광대를 위한 슬픈 발라드,2012-08-09,1653,-0.3333
권법 쿵푸의 신,2013-08-02,1652,0.3636
한강블루스,2016-09-22,1652,0.6364
에스엠타운 라이브인도쿄스페셜에디션3D,2012-10-11,1652,0.0
해밀턴2: 살인면허,2013-06-14,1652,0.2432
스티븐 시걸의 리벤지,2013-06-28,1652,-0.1111
포르노그래픽 러브,2013-08-09,1651,
언디스퓨티드: 1대100의 혈투,2013-06-07,1650,0.2222
어펜더: 범죄와의 전쟁,2013-04-26,1650,
아웃포스트 : 블랙선,2013-06-20,1650,0.0
뜨거운 욕망,2013-07-12,1650,
식스 블릿츠: 분노의 추적,2013-08-16,1648,0.5517
사랑의 유효기간은 3년,2014-02-13,1646,0.3333
시체 전문 처리반 - 스머글러,2013-09-05,1641,0.0
일본패망하루전,2016-08-11,1640,-0.033
원피스 : 에피소드 오브 나미 ~항해사의 눈물과 동료의 인연~,2014-11-06,1639,0.0
드래곤빌리지<화이트니스타운을 구하라>,2017-06-08,1637,
타이치2 히어로,2014-07-24,1635,0.3922
"두 번째 여름, 두 번 다시 만날 수 없는 너",2019-01-23,1629,0.4286
드래곤 아이즈,2012-12-20,1628,-0.5
간츠: 오,2017-05-11,1625,
카르멘,2012-11-10,1624,
들개들,2014-01-23,1617,0.24
온 투어,2012-04-05,1616,
스트레인저 인사이드,2013-09-26,1612,
필름시대사랑,2015-10-22,1611,0.3333
로우,2017-08-05,1610,-0.185
베티블루 37.2 디오리지널,2016-07-28,1609,
와일드 빌,2013-12-19,1605,0.21899999999999997
누나,2013-01-03,1603,0.0458
프린세스 사쿠라,2013-10-02,1601,0.0
청포도 사탕: 17년 전의 약속,2012-09-06,1600,-0.1111
홈프론트-하드액션,2014-06-19,1598,
대부 : 끝나지 않은 이야기,2013-06-20,1596,-0.087
베이타운 디스코,2013-09-12,1593,0.0
악의교전,2013-08-29,1592,-0.0336
수호지 가면영웅 - 귀두,2013-01-31,1592,0.0
체온 ? 그녀의 온도,2013-09-26,1591,0.2
비밀과외,2014-02-13,1590,1.0
가을 소나타,2012-03-22,1589,0.0
히어로,2010-11-18,1589,-0.125
히든서스펙트,2013-05-23,1584,0.5
원피스 : 에피소드 오브 루피 ~핸드 아일랜드의 모험~,2014-12-10,1581,0.0
캅카,2015-12-10,1581,0.0426
우리는 그곳에 있었다,2013-07-18,1574,0.0714
파라다이스 키스,2013-06-20,1572,0.0202
다이빙: 그녀에 빠지다,2018-11-29,1571,0.1667
네버다이 버터플라이,2013-10-17,1571,0.3529
코드네임 : 콜드워,2016-10-13,1570,-0.2857
꽃보다 처녀귀신,2015-01-15,1567,0.0
아브릴과 조작된 세계,2016-12-15,1567,0.3636
바리새인,2014-09-25,1565,0.0863
가시꽃,2013-08-22,1565,0.4182
열애,2014-07-23,1564,0.4286
섹슈얼 컴펄전,2013-06-13,1563,1.5
이월,2019-01-30,1560,1.0
차일디쉬 게임즈,2013-09-26,1560,0.0
무사 4대 문파와의 혈투,2013-08-23,1560,-0.2
옴 샨티 옴,2013-02-14,1558,0.3037
시간의 숲,2012-04-19,1556,0.3333
더 패키지: 일급비밀,2013-07-26,1556,0.1364
댄서김의 은밀한 교수법,2013-10-02,1556,0.0
늑대인간,2013-09-12,1553,
테러라인,2013-10-17,1553,0.0
유니버셜 솔저4: 클론의 반란,2013-06-20,1552,-0.2647
넘버스 스테이션,2013-06-05,1551,0.3333
해결사,2013-01-24,1551,-0.3333
맘&대드,2018-07-18,1549,-0.3023
알렉산더 : 절대 영웅의 탄생,2013-09-17,1548,
중독애,2014-07-16,1547,-0.5
잔다라 더 피날레,2014-05-01,1546,0.6667
왕자가 된 소녀들,2013-04-18,1546,0.8824
비밀의 아코짱,2013-10-17,1546,0.3019
굿바이 버클리,2016-03-10,1546,0.25
신데렐라,2018-12-01,1544,
도노반스 에코,2014-01-16,1544,0.6667
맥아더 : 일본 침몰에 관한 불편한 해석,2014-07-17,1543,
투 더 원더,2014-03-06,1540,0.5
치어리더 캠프,2013-07-04,1540,-0.1429
건,2013-12-26,1539,
유오성의 7인의 암살단,2014-07-16,1537,-0.1111
리틀 이태리,2018-12-06,1536,1.1429
살인재능,2015-07-30,1536,-0.1333
에비던스,2013-12-26,1532,0.25
불량경찰: 부정부패 소탕작전,2013-08-29,1530,
넥스트 투모로우,2013-07-11,1530,-0.1491
가자! 장미여관으로 3 - 방황,2014-10-08,1529,0.0
슬립리스 나이트,2013-07-11,1528,0.6111
레닌그라드: 900일간의 전투,2013-01-20,1528,-0.3704
플라워 쇼,2016-10-27,1524,
로봇G,2013-06-20,1520,0.506
우리동네 포르노스타,2013-07-10,1519,
인 허 플레이스,2015-12-17,1518,0.1111
반딧불 언덕에서,2012-11-01,1516,0.3684
디 엔드: 인류 최후의 날,2013-03-13,1515,0.6667
부기우기: 상위 1%의 섹스,2013-06-20,1514,
김정일리아,2011-06-23,1513,-0.2419
실종2,2017-11-30,1513,0.1628
오피서 다운,2013-12-12,1513,-0.0682
"나의 딸, 나의 누나",2017-03-23,1511,0.3846
옥보단2012 : 천하애정비법,2012-12-13,1511,0.4286
10일간의 원나잇 스탠드,2012-11-29,1510,
블라인드 디텍티브,2014-01-23,1510,0.3684
K 미싱 킹즈,2015-04-16,1509,0.15
국경의 왕,2019-02-28,1504,-0.6667
미쓰 마마,2012-10-18,1504,0.8
루팡 3세: 칼리오스트로의 성,2017-05-25,1503,0.2128
무민가족의 한여름 대소동,2013-06-20,1500,0.0
대상해,2013-04-06,1500,0.0984
아웃레이지,2010-12-02,1500,0.25
맥시멈 컨빅션,2013-01-11,1500,
해피엔딩 네버엔딩,2014-02-13,1498,0.3333
그럼에도 불구하고,2017-08-24,1498,0.3333
머펫 대소동,2012-05-18,1495,0.5088
돈 지오반니,2012-02-29,1491,
수상한 이웃들,2011-04-14,1491,0.1111
풍운결,2013-10-31,1490,-0.3333
충격과 공포,2018-09-06,1489,-0.3333
흔들리는 물결,2016-10-27,1489,0.1111
아이다,2013-08-03,1486,
히트맨 NO.2 : 살인면허,2014-05-08,1485,-0.3571
련희와 연희,2017-12-14,1484,1.125
헬터 스켈터,2013-05-09,1484,-0.0182
스케치,2014-03-27,1483,0.2241
화도대전,2014-10-08,1480,-0.0971
들개,2014-04-03,1479,0.3
마담 B,2018-11-15,1477,
수호지-영웅천하 손립,2013-11-13,1470,1.0
두 개의 연애,2016-04-14,1466,0.5
슈퍼스타,2012-06-07,1463,0.5556
전망 좋은 집,2012-10-25,1461,0.0769
소녀의 세계,2018-11-29,1458,0.037000000000000005
명령불복종 교사,2015-05-14,1455,0.1
양자탄비,2012-03-22,1454,0.4
5쿼터,2012-08-23,1450,0.75
주윤발의 도성풍운,2014-03-06,1449,0.3529
스롤란 마이러브,2012-02-09,1448,0.0
폭력의 씨앗,2017-11-02,1448,-0.4211
파리 36의 기적,2011-02-17,1447,0.5
라 트라비아타,2018-03-04,1444,
"서툴지만, 사랑",2015-12-10,1442,-0.1786
라 트라비아타,2017-01-22,1442,
노후 대책 없다,2017-06-29,1438,0.6
왠 유어 스트레인지,2010-12-23,1438,0.25
카르멘,2015-04-11,1438,
대영웅 소남인,2014-12-24,1438,
400번의 구타,2016-04-13,1427,-0.0165
죽지않아,2013-08-08,1422,-0.3529
엘리스 헤지나,2017-12-07,1422,0.8
배드 블러드,2013-04-24,1420,0.0667
코리올라누스,2016-11-10,1415,0.8333
파일 : 4022일의 사육,2015-12-10,1414,0.2105
에드워드,2017-12-07,1414,0.5455
덫: 치명적인 유혹,2015-09-17,1413,-0.0714
사랑의 묘약,2013-03-09,1408,1.5
성범죄 수사대,2014-10-16,1407,
개인교수 2014,2014-10-08,1407,0.0
나는 증인이다,2016-09-14,1407,0.12
쌍자신투,2014-10-16,1407,0.2763
시베리아 횡단열차: 대탈주,2014-10-23,1406,0.0
진링의 13소녀,2013-11-14,1403,-0.0635
딜쿠샤,2016-11-24,1403,0.6154
트러블 메이커,2014-01-09,1402,0.1667
친애하는 우리 아이,2018-11-01,1402,-0.1429
신검전설,2013-07-24,1400,0.1148
마드모아젤 C,2014-01-02,1399,0.0526
레바논 감정,2014-02-27,1393,0.0435
브레인 온 파이어,2017-12-07,1392,0.1786
리버 로드,2017-03-30,1388,0.2093
"10,000km(만 킬로미터)",2015-07-16,1387,0.5333
음모자들,2014-06-12,1385,0.25
밀월도 가는 길,2012-03-08,1380,0.4444
유키와 니나,2010-07-15,1380,-0.25
세비야의 이발사,2015-02-04,1379,-2.0
성난 화가,2015-06-18,1377,-0.1667
공각기동대 신극장판,2017-04-20,1376,-0.025
슬리핑 뷰티,2011-10-20,1376,0.1667
술이 깨면 집에 가자,2012-07-12,1371,0.3846
딥씨 챌린지,2017-11-30,1369,
제프 벡 로니스콧 라이브,2010-07-22,1367,0.5556
비키니 대작전,2013-09-06,1365,1.3333
바후발리 : 더 비기닝,2016-11-10,1365,
호스틸,2018-08-23,1364,-0.2
개: dog eat dog,2015-03-05,1359,0.0822
쎄븐 플로어,2014-09-15,1355,0.6667
사랑은 당신,2013-11-28,1353,0.6471
철의 꿈,2014-11-13,1348,-0.8333
버블 패밀리,2018-12-20,1347,0.6667
바바라,2013-03-21,1346,0.5455
바라: 축복,2014-06-05,1346,0.4615
라 트라비아타,2012-10-23,1342,
파라노말액티비티-도쿄나이트,2011-12-01,1341,0.0909
게이트-완결판,2018-06-21,1339,
리틀 디제이,2010-03-11,1338,0.3846
더 히어로,2018-02-01,1336,
노르마,2018-03-03,1336,0.0
슈퍼스톰,2014-05-15,1334,0.1667
테레즈 데케루,2014-12-04,1334,0.2
시크릿,2013-08-29,1330,0.6
리저너블 다우트,2014-10-02,1328,-0.0476
랑랑 라이브 인 런던,2014-03-27,1327,0.3333
"소설, 영화와 만나다",2013-11-21,1327,0.7857
사랑에 미치다,2016-08-31,1326,0.6
마농 레스코,2016-08-06,1324,
마담 버터플라이,2016-09-03,1324,
넬리,2017-08-24,1322,0.4286
나의 연기 워크샵,2017-12-28,1316,0.2105
애니멀 타운,2011-03-10,1316,0.4
맥베스,2018-10-07,1314,
희망의 별 - 이퀘지레템바,2010-10-07,1312,0.6667
샤크 스톰,2014-09-24,1311,-0.2083
어둔 밤,2018-09-06,1310,1.2857
오텔로,2016-03-05,1309,
극장판 프리! ? 타임리스 메들리 - 약속,2018-04-12,1309,-0.1053
"춘천, 춘천",2018-09-26,1308,0.7
로미오와 줄리엣,2017-06-03,1306,
산하고인,2016-03-10,1306,0.3636
하이 스트렁,2018-01-04,1303,0.3696
루살카,2017-07-01,1299,
범죄의 제국,2015-08-06,1297,0.3
아이디: 에이,2012-11-22,1293,0.25
평범한 날들,2011-09-29,1290,0.35
극장판 푸른 강철의 아르페지오 -아르스 노바- 카덴차,2016-08-04,1282,
엣지 오브 타임,2014-08-14,1281,-0.0213
S 중독자의 고백,2011-12-29,1279,0.0
비치온더비치,2016-12-08,1272,0.2195
숲의 전설,2014-07-24,1270,0.7308
얼굴도둑,2016-05-19,1269,0.2857
헛소동,2017-07-27,1266,0.6667
하숙집 2,2016-01-07,1266,0.0
극장판 프리! ? 타임리스 메들리 - 인연,2018-04-12,1263,-0.0455
오목소녀,2018-05-24,1263,1.2
더 트리,2012-09-13,1263,0.0
좋은 친구들,2013-03-28,1258,0.2653
맨 온 와이어,2010-02-04,1258,0.1429
데이빗 린치: 아트 라이프,2017-09-21,1257,0.4444
푸른 수염,2010-04-01,1253,0.2
체르노빌 다이어리,2014-02-13,1250,-0.1
할리우드 폭로전,2014-02-06,1250,0.102
"열여덟, 열아홉",2012-03-01,1249,0.2162
나는 야한 여자가 좋다 2,2014-10-01,1248,-0.6667
뽕똘,2011-08-25,1247,0.3333
히치하이크,2019-03-14,1247,0.0
특수부대 전랑2,2017-11-30,1244,0.0417
카이츠,2013-10-24,1239,0.2637
파리오페라발레 갈라쇼,2015-05-02,1239,
해원,2018-05-10,1238,-0.5455
스톰 둠스데이,2014-10-01,1237,0.1
맥베스,2015-01-24,1236,
나비와 바다,2013-01-24,1235,0.0588
오페라-호프만의 이야기,2010-02-06,1229,
노아-40일간의 기적,2014-08-13,1227,-0.0769
위험한 유혹 - 추억이 떠나면 외로움만 남는다,2014-09-17,1227,-0.5
떡,2014-08-06,1225,0.75
모두의 천사 가디,2015-05-07,1225,1.52
이고르와 학의 여행,2013-08-01,1224,1.4
기타가 웃는다,2011-11-17,1222,0.7736
기동전사 건담 디 오리진Ⅴ: 격돌 루움 전투,2018-06-13,1221,
모터웨이: 분노의 질주,2012-12-06,1220,-0.4
노블,2015-10-01,1220,0.24
콜로니 : 지구 최후의 날,2014-02-13,1220,-0.1292
빙봉협: 중생지문,2014-08-06,1219,-0.1111
끌로끌로,2012-10-04,1218,0.0
안개 속 소녀,2018-12-06,1218,0.042
폴링,2016-03-24,1217,0.175
영화판,2012-12-06,1217,0.2927
로엔그린,2017-08-27,1214,
퍼머넌트 노바라,2010-11-04,1213,4.0
만담강호,2017-03-22,1211,0.1034
이웃집 남자,2010-03-18,1207,0.0
화이팅 패밀리,2012-09-13,1199,0.0
볼쇼이 바빌론,2016-08-25,1199,0.4643
콘돌은 날아간다,2013-05-30,1199,-0.4615
우리친구 피들스틱스,2016-10-13,1196,
붓다:싯다르타 왕자의 모험,2013-05-17,1196,0.0
아틀란틱 머신,2014-10-07,1191,
존 라베 : 난징 대학살,2014-03-20,1184,-0.0935
가름워즈: 마지막 예언자,2015-12-03,1179,
분신사바-저주의 시작,2014-09-30,1178,-0.0968
극장판 헌터X헌터 : 더 라스트 미션,2014-05-22,1176,0.1354
라 트라비아타,2015-08-12,1175,
토스카,2017-11-19,1173,
마탄의 사수,2016-07-03,1170,
폴 다이어리,2013-05-30,1169,0.2857
"쿠미코, 더 트레저 헌터",2016-01-14,1168,0.2414
시실리 : 피의 전쟁,2014-08-20,1164,0.0
사사건건,2010-01-21,1161,0.0
뽕2014,2014-12-11,1161,0.5
포항,2019-02-27,1161,-1.25
산타모니카 인 러브,2018-05-31,1159,2.0
"시발, 놈: 인류의 시작",2016-08-18,1159,0.3846
토스카,2018-11-18,1152,
엘 마르,2018-10-25,1151,
극장판 진격의 거인 2기: 각성의 포효,2018-10-31,1150,0.2381
안드레아 세니에,2013-01-19,1143,0.5714
경계,2016-06-30,1142,0.25
마이애미 대침몰,2014-09-04,1141,0.2
언더 더 트리,2018-11-08,1138,0.125
멋진 녀석들,2013-06-05,1134,0.1571
마사의 부엌,2017-10-26,1133,0.0
내가 사는 세상,2019-03-07,1133,-0.2
대무생,2014-02-27,1132,
한밤의 아이들,2015-07-02,1131,0.2727
낭만파 남편의 편지,2013-09-12,1130,0.1935
야근 대신 뜨개질,2016-11-17,1128,0.4348
퍼즐,2018-02-22,1127,0.0811
스위니,2014-04-17,1126,-0.0641
스페이드의 여왕,2019-02-03,1124,
18: 우리들의 성장 느와르,2014-08-14,1124,0.2632
전장의 묵시록,2014-09-17,1121,0.2
토스카,2015-04-01,1121,
징기스칸 2014,2014-03-20,1120,-0.1154
스티븐 시걸의 CIA,2014-03-20,1120,-0.2857
클로즈드 노트,2011-04-14,1117,-0.0484
신의 선물,2014-04-10,1116,0.3636
안나 카레니나,2018-06-29,1116,
다크 스페이스,2013-10-10,1113,-0.0781
"안녕, 투이",2014-11-27,1113,-0.4286
인어전설,2018-11-15,1113,0.3333
예고살인자,2014-05-08,1112,-0.6667
자이언트 몽키,2014-08-27,1108,-0.0588
사쿠라다 리셋 ?전편-,2017-11-02,1107,-0.7143
파우스트,2012-06-19,1101,
오란고교 호스트부,2013-03-14,1100,-0.0851
사샤,2013-03-14,1100,-0.375
락 앤 러브,2012-08-30,1099,0.6667
시티 워: 익스트림 킬러,2017-02-28,1097,
삼생삼세 십리도화,2018-01-18,1096,0.0533
파란입이 달린 얼굴,2018-01-18,1095,-0.6667
사쿠라다 리셋 ?후편-,2017-11-02,1091,0.3333
명검,2014-09-04,1091,0.4286
미녀들의 전쟁,2010-06-24,1088,0.0
장기왕 : 가락시장 레볼루션,2017-02-02,1087,0.3333
페어리,2012-12-20,1087,1.8571
프란체스코와 교황,2012-05-17,1087,0.5
노인과 바다,2014-06-28,1087,-0.6667
행복한 울릉인,2010-02-25,1085,-0.4
패왕별희 디 오리지널,2017-03-30,1085,
리골레토,2013-09-28,1082,
미션 이스탄불,2017-08-17,1082,0.4
듀엣,2012-04-19,1081,0.25
몬스터즈,2014-05-29,1080,-0.054000000000000006
