TITLE,OPEN_DT,OPEN_MONTH,OPEN_QUARTER,OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_CMT_LEN_MEAN,NAVER_EX_PT,ORI_BOOK,AUDI_ACC
로마의 휴일,2017-08-30,8,3,35,107.0,한국,메가박스중앙(주)플러스엠,코미디,15세이상관람가,0.0,393.0,36.893129770992395,1583.0,0.0,134827
대니쉬 걸,2016-02-17,2,1,7,119.0,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,청소년관람불가,0.0,109.0,41.6880733944954,3482.0,1.0,134029
비스틀리,2011-03-17,3,1,11,86.0,미국,(주)넥스트엔터테인먼트월드(NEW),드라마,12세이상관람가,,59.0,26.5084745762712,0.0,0.0,134025
나의 절친 악당들,2015-06-25,6,2,26,109.0,한국,이십세기폭스코리아(주),범죄,청소년관람불가,0.0,317.0,40.4889589905363,1791.0,0.0,133553
카운슬러,2013-11-14,11,4,46,117.0,미국,이십세기폭스코리아(주),범죄,청소년관람불가,0.0,214.0,46.71028037383179,0.0,0.0,133272
죽이고 싶은,2010-08-26,8,3,34,92.0,한국,롯데쇼핑㈜롯데엔터테인먼트,스릴러,청소년관람불가,0.0,72.0,25.888888888888896,0.0,0.0,133079
오션월드 3D,2010-08-11,8,3,32,82.0,영국,기타,다큐멘터리,전체관람가,,41.0,23.731707317073198,0.0,0.0,132602
리딕,2013-11-28,11,4,48,118.0,미국,기타,SF,15세이상관람가,1.0,165.0,44.2181818181818,0.0,0.0,132059
오늘,2011-10-27,10,4,43,119.0,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,0.0,101.0,26.7920792079208,0.0,0.0,131896
심야식당,2015-06-18,6,2,25,120.0,일본,기타,드라마,12세이상관람가,1.0,45.0,39.3111111111111,2102.0,1.0,131748
파라노말 액티비티 3,2011-10-20,10,4,42,82.0,미국,씨제이이앤엠(주),공포,12세이상관람가,,113.0,27.1504424778761,0.0,0.0,131437
22 블렛,2010-10-14,10,4,41,118.0,프랑스,기타,액션,청소년관람불가,,33.0,31.9393939393939,0.0,0.0,131436
두 여자,2010-11-18,11,4,46,105.0,한국,씨제이엔터테인먼트,멜로,청소년관람불가,0.0,69.0,30.1304347826087,0.0,0.0,131415
스트리트댄스,2010-06-16,6,2,24,98.0,영국,(주)시너지하우스 (시너지),드라마,12세이상관람가,,180.0,33.7055555555556,0.0,0.0,130153
자백,2016-10-13,10,4,41,106.0,한국,기타,다큐멘터리,15세이상관람가,0.0,684.0,61.1038011695906,9464.0,0.0,129950
맨홀,2014-10-08,10,4,41,100.0,한국,롯데쇼핑㈜롯데엔터테인먼트,공포,청소년관람불가,0.0,723.0,32.6500691562932,5589.0,0.0,129732
클로이,2010-02-25,2,1,8,95.0,프랑스,(주)시너지하우스 (시너지),드라마,청소년관람불가,,22.0,22.0454545454545,0.0,0.0,129633
명탐정 코난: 에피소드 원-작아진 명탐정,2017-02-08,2,1,6,95.0,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,1.0,406.0,49.2635467980296,8606.0,0.0,128472
뮬란: 전사의 귀환,2010-09-02,9,3,35,110.0,중국,기타,액션,12세이상관람가,,261.0,32.5938697318008,0.0,0.0,127495
버틀러: 대통령의 집사,2013-11-28,11,4,48,132.0,미국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0.0,52.0,39.019230769230795,0.0,0.0,126870
솔로몬 케인,2010-03-25,3,1,12,104.0,프랑스,기타,액션,청소년관람불가,0.0,36.0,31.138888888888896,0.0,1.0,126855
눈길,2017-03-01,3,1,9,121.0,한국,기타,드라마,15세이상관람가,0.0,79.0,58.088607594936704,3833.0,0.0,126443
카페 소사이어티,2016-09-14,9,3,37,96.0,미국,CGV아트하우스,멜로,15세이상관람가,0.0,31.0,44.838709677419395,824.0,0.0,126439
마이 리틀 자이언트,2016-08-10,8,3,32,117.0,미국,월트디즈니컴퍼니코리아(주),어드벤처,전체관람가,0.0,75.0,38.8133333333333,1311.0,1.0,125800
저수지 게임,2017-09-07,9,3,36,100.0,한국,기타,다큐멘터리,15세이상관람가,0.0,115.0,40.043478260869605,2297.0,0.0,125402
꾸뻬씨의 행복여행,2014-11-27,11,4,48,119.0,영국,기타,어드벤처,15세이상관람가,0.0,143.0,43.041958041958,1329.0,1.0,125179
삼국지: 명장 관우,2011-05-19,5,2,20,110.0,홍콩,(주)넥스트엔터테인먼트월드(NEW),전쟁,15세이상관람가,,346.0,31.832369942196497,1.0,0.0,125168
시간위의 집,2017-04-05,4,2,14,99.0,한국,기타,미스터리,15세이상관람가,0.0,864.0,34.0497685185185,1987.0,0.0,124601
마이펫 오지,2017-02-16,2,1,7,89.0,스페인,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,0.0,109.0,26.688073394495397,1676.0,0.0,124112
러시 : 더 라이벌,2013-10-09,10,4,41,122.0,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,청소년관람불가,0.0,214.0,47.02336448598129,0.0,0.0,123582
마법천자문: 대마왕의 부활을 막아라,2010-08-19,8,3,33,85.0,한국,씨제이엔터테인먼트,애니메이션,전체관람가,,108.0,23.7592592592593,0.0,0.0,123538
썬더일레븐 극장판 : 최강군단 오우거의 습격,2011-05-05,5,2,18,90.0,일본,기타,애니메이션,전체관람가,,290.0,23.144827586206898,0.0,0.0,123363
"서서평, 천천히 평온하게",2017-04-26,4,2,17,78.0,한국,기타,다큐멘터리,전체관람가,0.0,148.0,60.3716216216216,1053.0,0.0,123036
애프터 라이프,2010-09-02,9,3,35,103.0,미국,(주)시너지하우스 (시너지),드라마,15세이상관람가,,60.0,30.9,0.0,0.0,122963
그렇게 아버지가 된다,2013-12-19,12,4,51,120.0,일본,기타,드라마,전체관람가,0.0,43.0,37.488372093023294,0.0,1.0,122797
실버라이닝 플레이북,2013-02-14,2,1,7,122.0,미국,기타,멜로,청소년관람불가,0.0,669.0,60.266068759342296,0.0,1.0,122698
러브 라이브! 더 스쿨 아이돌 무비,2015-09-03,9,3,36,99.0,일본,기타,애니메이션,전체관람가,,392.0,29.285714285714302,3072.0,0.0,122574
사다코 3D : 죽음의 동영상,2012-06-14,6,2,24,95.0,일본,기타,공포,15세이상관람가,,223.0,32.165919282511204,0.0,0.0,122382
극장판 도라에몽: 진구의 비밀도구 박물관,2013-07-25,7,3,30,104.0,일본,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,,147.0,30.442176870748302,0.0,0.0,122172
라스트 위치 헌터,2015-12-30,12,4,53,106.0,미국,기타,액션,15세이상관람가,0.0,235.0,52.1446808510638,1304.0,0.0,122039
리미트리스,2012-07-12,7,3,28,105.0,미국,기타,미스터리,15세이상관람가,0.0,162.0,25.6049382716049,0.0,1.0,120914
퇴마: 무녀굴,2015-08-20,8,3,34,105.0,한국,씨네그루(주)다우기술,공포,15세이상관람가,0.0,185.0,38.1297297297297,1993.0,1.0,120802
헤이트풀8,2016-01-07,1,1,1,167.0,미국,기타,액션,청소년관람불가,0.0,227.0,41.2334801762115,973.0,0.0,120352
죽여주는 여자,2016-10-06,10,4,40,110.0,한국,CGV아트하우스,드라마,청소년관람불가,0.0,52.0,52.15384615384621,1217.0,0.0,119964
라스트 나잇,2011-04-07,4,2,14,92.0,미국,(주)싸이더스,멜로,청소년관람불가,,35.0,23.285714285714302,0.0,0.0,119963
킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,6,2,23,70.0,일본,기타,애니메이션,15세이상관람가,,347.0,52.2766570605187,559.0,0.0,119398
짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,1,1,4,96.0,일본,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,1.0,689.0,32.9288824383164,5649.0,0.0,119197
파리로 가는 길,2017-08-03,8,3,31,92.0,미국,기타,드라마,12세이상관람가,0.0,178.0,32.9887640449438,394.0,0.0,118985
아티스트,2012-02-16,2,1,7,100.0,미국,기타,멜로,12세이상관람가,0.0,33.0,31.6666666666667,0.0,0.0,118836
얼리맨,2018-05-03,5,2,18,88.0,영국,기타,애니메이션,전체관람가,,31.0,35.4516129032258,477.0,0.0,118612
부탁 하나만 들어줘,2018-12-12,12,4,50,116.0,미국,기타,스릴러,청소년관람불가,0.0,14.0,54.571428571428605,257.0,0.0,118528
데블,2010-11-04,11,4,44,80.0,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,15세이상관람가,,50.0,35.64,0.0,0.0,118286
감바의 대모험,2016-11-10,11,4,45,93.0,일본,기타,애니메이션,전체관람가,,35.0,28.9714285714286,143.0,0.0,117465
극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,2,1,8,121.0,일본,기타,애니메이션,12세이상관람가,,170.0,39.9,4333.0,0.0,117401
고스트 라이더 : 복수의 화신,2012-02-16,2,1,7,95.0,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,15세이상관람가,1.0,145.0,26.531034482758603,0.0,0.0,117263
우먼 인 블랙,2012-02-16,2,1,7,95.0,영국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,,131.0,29.152671755725198,0.0,1.0,117188
정무문 : 100대 1의 전설,2011-06-22,6,2,25,106.0,홍콩,(주)싸이더스,액션,15세이상관람가,,139.0,28.294964028777,0.0,0.0,117141
케로로 더 무비 5: 기적의 사차원섬,2010-04-29,4,2,17,74.0,일본,기타,애니메이션,전체관람가,,93.0,21.6989247311828,0.0,0.0,116992
여교사,2017-01-04,1,1,1,96.0,한국,필라멘트픽쳐스,드라마,청소년관람불가,0.0,384.0,38.71875,4208.0,0.0,116851
8인: 최후의 결사단,2010-01-21,1,1,3,138.0,중국,씨제이엔터테인먼트,액션,15세이상관람가,,88.0,26.181818181818198,0.0,0.0,116788
존 윅,2015-01-21,1,1,4,101.0,미국,(주)제이앤씨미디어그룹,액션,청소년관람불가,1.0,781.0,47.2509603072983,3092.0,0.0,116119
명탐정 코난:전율의 악보,2019-02-14,2,1,7,115.0,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,1.0,545.0,25.4715596330275,1433.0,0.0,116059
쏘우 3D,2010-11-18,11,4,46,89.0,미국,기타,공포,청소년관람불가,,184.0,24.625,0.0,0.0,115878
최강전사 미니특공대: 영웅의 탄생,2016-02-04,2,1,5,68.0,한국,기타,애니메이션,전체관람가,0.0,101.0,30.524752475247503,720.0,0.0,115704
들어는 봤니? 모건 부부,2010-01-28,1,1,4,103.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,코미디,15세이상관람가,,29.0,27.137931034482797,0.0,0.0,115454
로맨틱 크라운,2011-08-17,8,3,33,99.0,미국,(주)싸이더스,멜로,12세이상관람가,,63.0,25.6349206349206,0.0,0.0,114887
터키,2014-07-31,7,3,31,91.0,미국,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,0.0,81.0,35.4814814814815,286.0,0.0,113795
극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,2015-09-17,9,3,38,100.0,일본,(주)와우픽쳐스,애니메이션,전체관람가,,361.0,32.8060941828255,1309.0,0.0,113404
미라클 벨리에,2015-08-27,8,3,35,105.0,프랑스,기타,드라마,12세이상관람가,0.0,127.0,62.9212598425197,1868.0,1.0,112121
다이노소어 어드벤처 : 백악기 공룡대백과,2016-05-04,5,2,18,83.0,영국,기타,다큐멘터리,전체관람가,0.0,27.0,38.3333333333333,342.0,0.0,112076
배우는 배우다,2013-10-24,10,4,43,97.0,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,청소년관람불가,0.0,1357.0,27.5880619012528,0.0,0.0,111927
"안녕, 나의 소녀",2018-05-16,5,2,20,104.0,대만,기타,멜로,12세이상관람가,0.0,10.0,68.6,238.0,0.0,111541
셀프/리스,2015-09-10,9,3,37,117.0,미국,기타,SF,15세이상관람가,0.0,69.0,35.072463768115895,833.0,0.0,111127
스틸 앨리스,2015-04-29,4,2,18,101.0,미국,기타,드라마,12세이상관람가,0.0,58.0,51.5,900.0,1.0,111008
직쏘,2017-11-02,11,4,44,91.0,미국,기타,공포,청소년관람불가,,171.0,41.543859649122794,2107.0,0.0,110834
러브 앤 프렌즈,2011-06-16,6,2,24,112.0,미국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,0.0,64.0,27.78125,0.0,0.0,110795
극장판 파워레인저: 캡틴포스 VS 미라클포스 199 히어로 대결전,2012-12-13,12,4,50,81.0,일본,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,,211.0,37.6729857819905,0.0,0.0,110771
캣츠 앤 독스 2,2010-09-16,9,3,37,82.0,미국,워너브러더스 코리아(주),가족,전체관람가,,64.0,24.0625,0.0,0.0,109667
당갈,2018-04-25,4,2,17,160.0,인도,(주)넥스트엔터테인먼트월드(NEW),액션,12세이상관람가,,106.0,56.9528301886792,336.0,0.0,109441
프로포즈 데이,2010-04-08,4,2,14,100.0,미국,유니버설픽쳐스인터내셔널 코리아(유),멜로,12세이상관람가,,21.0,24.5238095238095,0.0,0.0,109313
더 콘서트,2010-11-25,11,4,47,122.0,프랑스,유니버설픽쳐스인터내셔널 코리아(유),드라마,전체관람가,,70.0,34.3714285714286,0.0,0.0,109160
피터와 드래곤,2016-09-28,9,3,39,102.0,미국,월트디즈니컴퍼니코리아(주),어드벤처,전체관람가,0.0,27.0,58.0,292.0,0.0,109137
히트,2011-10-13,10,4,41,102.0,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,,38.0,28.052631578947395,0.0,0.0,109019
베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,6,2,22,78.0,일본,씨제이이앤엠(주),애니메이션,전체관람가,,10.0,92.8,1053.0,0.0,108896
할로윈,2018-10-31,10,4,44,105.0,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,청소년관람불가,1.0,50.0,43.7,260.0,0.0,108780
맨 프롬 UNCLE,2015-10-28,10,4,44,116.0,미국,워너브러더스 코리아(주),액션,12세이상관람가,0.0,142.0,39.42957746478871,557.0,0.0,108551
레드 스패로,2018-02-28,2,1,9,140.0,미국,이십세기폭스코리아(주),스릴러,청소년관람불가,,20.0,65.4,306.0,1.0,108344
마지막 4중주,2013-07-25,7,3,30,105.0,미국,기타,드라마,15세이상관람가,,22.0,45.5909090909091,0.0,0.0,108317
더 기버: 기억전달자,2014-08-20,8,3,34,97.0,미국,기타,SF,12세이상관람가,0.0,254.0,44.527559055118104,1522.0,1.0,107567
더 건맨,2015-04-16,4,2,16,115.0,프랑스,롯데쇼핑㈜롯데엔터테인먼트,액션,청소년관람불가,,72.0,33.2638888888889,308.0,0.0,107444
제로 다크 서티,2013-03-07,3,1,10,157.0,미국,기타,전쟁,15세이상관람가,0.0,283.0,53.6183745583039,0.0,0.0,107104
도희야,2014-05-22,5,2,21,119.0,한국,CGV아트하우스,드라마,청소년관람불가,0.0,92.0,38.1847826086956,1420.0,0.0,106511
우리가 꿈꾸는 기적: 인빅터스,2010-03-04,3,1,9,133.0,미국,워너브러더스 코리아(주),드라마,전체관람가,,35.0,30.057142857142896,0.0,0.0,106443
프리덤,2015-11-19,11,4,47,94.0,미국,기타,드라마,12세이상관람가,0.0,22.0,39.545454545454504,786.0,0.0,106241
웨이 백,2011-03-17,3,1,11,133.0,미국,(주)쇼박스,드라마,12세이상관람가,,117.0,29.3162393162393,0.0,1.0,105925
아마존의 눈물,2010-03-25,3,1,12,88.0,한국,기타,다큐멘터리,15세이상관람가,0.0,203.0,31.0738916256158,14.0,0.0,105886
더 시그널,2014-07-09,7,3,28,94.0,미국,롯데쇼핑㈜롯데엔터테인먼트,SF,12세이상관람가,0.0,120.0,51.7833333333333,807.0,0.0,105818
공주와 개구리,2010-01-21,1,1,3,98.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,애니메이션,전체관람가,,45.0,21.1333333333333,0.0,0.0,105654
바람이 분다,2013-09-05,9,3,36,126.0,일본,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,0.0,1531.0,51.3350751143044,0.0,1.0,105650
니드 포 스피드,2014-04-16,4,2,16,130.0,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),액션,15세이상관람가,0.0,150.0,43.7,838.0,0.0,105340
미래의 미라이,2019-01-16,1,1,3,97.0,일본,메가박스중앙(주)플러스엠,애니메이션,전체관람가,0.0,42.0,42.190476190476204,360.0,1.0,104950
라스트 엑소시즘,2010-12-01,12,4,48,86.0,미국,(주)시너지하우스 (시너지),공포,15세이상관람가,,28.0,31.678571428571402,0.0,0.0,104936
5백만불의 사나이,2012-07-19,7,3,29,107.0,한국,씨제이이앤엠(주),코미디,15세이상관람가,0.0,256.0,28.70703125,0.0,0.0,104736
인사이드 르윈,2014-01-29,1,1,5,104.0,미국,기타,드라마,15세이상관람가,0.0,64.0,30.4375,0.0,0.0,104601
킹 오브 프리즘,2016-08-11,8,3,32,60.0,일본,기타,애니메이션,12세이상관람가,,49.0,32.448979591836704,257.0,0.0,103852
꿈은 이루어진다,2010-05-27,5,2,21,113.0,한국,씨제이엔터테인먼트,코미디,15세이상관람가,0.0,174.0,30.540229885057503,0.0,0.0,103627
베리 굿 걸,2014-09-25,9,3,39,90.0,미국,기타,멜로,15세이상관람가,,84.0,32.4166666666667,1435.0,0.0,103625
다이버전트 시리즈: 얼리전트,2016-05-12,5,2,19,120.0,미국,씨네그루(주)키다리이엔티,액션,12세이상관람가,,154.0,50.6103896103896,2313.0,1.0,103554
더 테이블,2017-08-24,8,3,34,70.0,한국,기타,드라마,12세이상관람가,0.0,130.0,38.6461538461538,3207.0,0.0,103054
워 호스,2012-02-09,2,1,6,146.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전쟁,12세이상관람가,0.0,78.0,28.1794871794872,0.0,1.0,102195
루시드 드림,2017-02-22,2,1,8,101.0,한국,(주)넥스트엔터테인먼트월드(NEW),SF,15세이상관람가,0.0,503.0,36.8091451292247,5696.0,0.0,102170
박스트롤,2014-11-06,11,4,45,96.0,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,0.0,26.0,36.4230769230769,386.0,1.0,101665
일대종사,2013-08-22,8,3,34,122.0,중국,CGV아트하우스,액션,12세이상관람가,,547.0,44.3893967093236,0.0,0.0,101461
R.I.P.D. : 알.아이.피.디.,2013-08-22,8,3,34,95.0,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,15세이상관람가,,157.0,33.4012738853503,0.0,0.0,101460
게이트,2018-02-28,2,1,9,91.0,한국,(주)제이앤씨미디어그룹,범죄,15세이상관람가,0.0,175.0,37.3542857142857,371.0,0.0,101173
돌연변이,2015-10-22,10,4,43,93.0,한국,필라멘트픽쳐스,드라마,12세이상관람가,0.0,535.0,40.8168224299065,8894.0,0.0,100543
바닷마을 다이어리,2015-12-17,12,4,51,127.0,일본,기타,드라마,12세이상관람가,0.0,173.0,40.7687861271676,969.0,1.0,100225
극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,2015-11-26,11,4,48,59.0,일본,기타,액션,전체관람가,,178.0,31.9606741573034,676.0,0.0,100054
딥워터 호라이즌,2017-01-25,1,1,4,107.0,미국,메가박스중앙(주)플러스엠,액션,12세이상관람가,,593.0,38.1838111298482,1117.0,0.0,100021
미니특공대X,2018-03-22,3,1,12,67.0,한국,기타,애니메이션,전체관람가,0.0,15.0,47.6,112.0,0.0,99952
라스트 미션,2019-03-14,3,1,11,116.0,미국,워너브러더스 코리아(주),드라마,15세이상관람가,0.0,23.0,41.8695652173913,166.0,0.0,99127
타운,2011-01-27,1,1,4,124.0,미국,워너브러더스 코리아(주),드라마,청소년관람불가,0.0,93.0,25.6344086021505,0.0,0.0,98866
라이언,2017-02-01,2,1,5,118.0,호주,기타,드라마,12세이상관람가,,299.0,32.1973244147157,1118.0,0.0,98660
로덴시아: 마법왕국의 전설,2013-10-02,10,4,40,87.0,기타,기타,애니메이션,전체관람가,,93.0,35.440860215053796,0.0,0.0,98575
빌리와 용감한 녀석들 3,2015-04-30,4,2,18,80.0,미국,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,,200.0,35.995,1000.0,0.0,98495
대병소장,2010-03-11,3,1,10,95.0,홍콩,(주)싸이더스,액션,12세이상관람가,,471.0,29.6135881104034,0.0,0.0,98435
김광석,2017-08-30,8,3,35,81.0,한국,기타,다큐멘터리,15세이상관람가,0.0,137.0,60.6788321167883,2339.0,0.0,98231
맥베스,2015-12-03,12,4,49,112.0,영국,판씨네마(주),드라마,15세이상관람가,0.0,72.0,41.5833333333333,778.0,0.0,98161
