movieNm,openDt,audiAcc,companyNm,directorNm,directorNmEn,genreNm,movieNmEn,nationNm,peopleNm,showTm,watchGradeNm,영화명,영문명,감독명,개봉일,키워드,줄거리,수상내역,_merge
웨딩스캔들,2012-09-06,19569.0,['(주)마인스 엔터테인먼트'],신동엽,SHIN Dong-yeob,"['코미디', '멜로/로맨스']",weddingscandal,['한국'],"[('김민준', '기석'), ('곽지민', '정은'), ('이세랑', '숙자'), ('이수호', '병수'), ('차민정', '모텔주인'), ('차승우', '재덕'), ('김환일', '경찰'), ('박소라', '월미도 여고생'), ('송민석', '모텔주인'), ('우정열', '제작'), ('신동엽', '제작'), ('김동호', '제작'), ('변인섭', '제작'), ('박상수', '제작'), ('김정회', '프로듀서'), ('김환일', '라인프로듀서'), ('임정훈', '제작팀'), ('박대신', '제작팀'), ('문지회', '조감독'), ('장윤제', '연출팀'), ('정상두', '연출팀'), ('박소라', '스크립터'), ('홍재희', '현장편집'), ('김하민', '스토리보드'), ('신동엽', '시나리오(각본)'), ('김주연', '각색'), ('김효정', '각색'), ('김홍기', '촬영'), ('하진경', '촬영팀'), ('전홍규', '촬영팀'), ('서창환', '조명'), ('황성현', '조명'), ('배수찬', '동시녹음'), ('강나루', '붐오퍼레이터'), ('김현정', '의상'), ('김정연', '의상팀'), ('김현정', '분장'), ('김정연', '분장팀'), ('신은영', '분장팀'), ('경민호', '편집'), ('김미애', '편집팀'), ('유창우', '음악'), ('이혁준', '음악'), ('원대연', '작사/작곡/편곡'), ('혁준이', '작사/작곡/편곡'), ('성규호', '작사/작곡/편곡'), ('유창우', '음악 믹싱/레코딩'), ('김민섭', '사운드'), ('김민섭', '사운드믹싱'), ('이호성', '사운드효과'), ('오승철', '운송'), ('신동엽', '기획'), ('백승엽', 'VFX 아티스트'), ('김진용', 'VFX 아티스트'), ('이진웅', 'VFX 아티스트'), ('최용성', 'VFX 아티스트'), ('임정훈', 'VFX 매니지먼트'), ('오인용', '타이틀'), ('이형진', 'DI팀'), ('고은비', 'DI팀'), ('이찬원', 'DI팀'), ('민소운', 'DI팀'), ('김재호', 'DI팀'), ('소지호', 'DI팀'), ('김범수', 'DI팀'), ('김기문', 'DI팀'), ('이나리', '홍보/마케팅 진행'), ('조정임', '홍보/마케팅 진행'), ('김동영', '홍보/마케팅 진행'), ('이채현', '홍보/마케팅 진행'), ('조민아', '홍보/마케팅 진행'), ('민경호', '광고디자인'), ('김진영', '포스터사진'), ('차민정', '스틸'), ('송민석', '메이킹필름'), ('김익진', '예고편'), ('서유진', '온라인마케팅'), ('여진달래', '온라인마케팅'), ('남유경', '온라인마케팅'), ('유경선', '온라인마케팅'), ('김동영', '기획'), ('오창원', 'VFX 슈퍼바이저')]",90.0,15세이상관람가,,,,,,,,left_only
,,,,,,,,,,,,웨이백,,피터 위어,2010-03-17,"시베리아,강제수용소,인도,탈출,실화바탕","1940년, 역사상 최악의 시베리아 강제 노동수용소라 불리는 ‘캠프105’를 탈출한 7명의 수감자들이 자유를 얻기 위해 시베리아에서 인도까지 걸어서 6,500km를 대탈주한 실화를 그린 영화.1940년, 역사상 최악의 시베리아 강제 노동수용소라 불리는 '캠프 105'! 7명의 수감자들이 목숨을 건 탈출을 감행한다. 살을 파고드는 시베리아의 살인적인 추위와 지옥보다 더 고통스러운 고비사막의 폭염을 이겨내며 오직 자유를 찾아 6,500KM라는 믿을 수 없는 거리를 탈주한 이들의 리얼 감동 실화가 시작된다!",,right_only
웨이백,2011-03-17,105925.0,['(주)쇼박스'],피터 위어,Peter Weir,['드라마'],thewayback,['미국'],"[('짐 스터게스', '야누즈'), ('콜린 파렐', '발카'), ('에드 해리스', '미스터 스미스'), ('시얼샤 로넌', '이레나')]",133.0,12세이상관람가,,,,,,,,left_only
,,,,,,,,,,,,웨이크우드,,데이빗 키팅,2011-11-17,"수의사,약사,딸의죽음","…내가 죽은 건가요?  죽음의 문이 열리고 소녀의 저주가 시작된다!    수의사인 패트릭(에이단 길렌)과 약사인 루이스(에바 버시스틀)의 딸 앨리스(엘라 코널리)는 생일 아침 등교길에 패트릭의 동물병원에 잠시 들렀다가 그만 개에게 물려 죽고 만다. 딸을 잃고 절망에 빠진 패트릭과 루이스는 ‘웨이크 우드’라는 마을에서 새로운 삶을 시작하기로 한다. 어느 날 밤 두 사람은 웨이크 우드의 촌장 아서(티모시 스펄)의 집을 방문하는데 둘은 마을 사람들이 모여 죽은 자를 부활시키는 기괴한 의식을 목격한다. 고민 끝에 죽은 딸 앨리스를 살리기 위해 의식에 참여하게 되는 패트릭과 앨리스. 3일 동안의 부활을 허락 받고 다시 돌아온 앨리스와 즐거운 한 때를 보내는 것도 잠시, 앨리스는 알 수 없는 행동들을 보이기 시작하는데….",,right_only
,,,,,,,,,,,,위,,마돈나,2013-08-01,"로맨스,러브스토리,왕,편지","에드워드 8세와 심슨 부인, 그리고 러시아인 경비와 또다른 여인과의 로맨스, 이 두개의 러브스토리가 나란히 보여진다.","골든글로브 시상식(2012) : 주제가상 - 마돈나, 줄리 프로스트, 지미 해리",right_only
,,,,,,,,,,,,위대한독재자,The Great Dictator,찰리 채플린,2015-04-16,"제2차세계대전,유태인,탄압,이발사,1인2역,풍자극,독재자, 블랙코미디","제 1차 세계대전 말, 토매니아국의 찰리는 엉뚱한 행동을 일삼는 유태인 병사. 전투를 벌이고 신무기를 시험하던 그는 우연히 장교 슐츠를 구하게 된다. 슐츠와 함께 비행하던 중 추락사고로 기억상실증에 걸리게 되고... 몇 년간 병원 신세를 지던 찰리는 전쟁의 기억을 모두 잃은 채 자신이 경영하던 이발소로 돌아온다. 그가 영업을 시작하게 된 무렵은 힌클이라는 독재자가 나타나 토매니아를 장악한 때. 힌클은 게토의 사람들에게 횡포를 일삼으며 유태인 탄압정책을 펼친다. 전후 사정을 모르는 찰리의 가게에도 힌클의 특전대가 창문에 유태인 표시를 그려넣는데 찰리는 그들에게 맞서다가 처형될 위기에까지 몰린다. 이웃 아가씨 한나의 도움도 속수무책인 상황에서 다행히 예전에 목숨을 구해준 슐츠의 도움을 받고 살아나는 찰리. 그의 용기있는 행동에 반한 한나와의 사랑이 무르익어갈 무렵, 힌클은 유태인 갑부가 전쟁을 위한 자금대출을 거절하자 유태인 탄압의 강도를 더하며 ‘박테리아’국의 독재자 나폴리니와 맺은 불가침조약을 어기고 오스트렐리치를 침략한다. 이때, 힌클의 미움을 산 슐츠와 함께 수용소로 보내진 찰리는 곧 탈출을 감행하고... 훔쳐 입은 제복을 걸친 덕분에 찰리를 힌클로 오해한 군사령관들은 오스텔리치 정복을 자축하는 연단 위로 그를 모셔 연설을 청한다. 평화와 인류애를 강조하는 찰리의 연설은 오스텔리치의 전역으로 생중계되는데...",,right_only
,,,,,,,,,,,,위대한밀로크로제,,이시바시 요시마사,2013-01-17,"실연,환영,연애상담사,검객","사랑에 전부를 건 남자의 이야기  위대한 밀로크로제  실연당한 남자, 자신을 버린 여자의 환영을 쫓아 시공을 넘나든다아이 같은 독특한 외모의 오브레넬리 브레넬리갸   어린애 같은 용모를 가진 ‘오브레넬리 브레넬리갸’는 그의 작은 집에서 단조로운 일상을 살고 있다. 그러던 어느 날, 갑자기 그의 앞에 ‘위대한 밀로크로제’라는 신비스럽고 매력적인 여인이 나타난다. 곧 그는 일편단심 그녀만을 사랑하며 행복한 나날을 보낸다. 하지만 그것도 잠시, ‘오브레넬리 브레넬리갸’는 ‘위대한 밀로크로제’와 점점 관계가 악화된다.  쿠마가이 베송, 청춘들의 연애 상담사  한편 ‘오브레넬리 브레넬리갸’와 모습이 닮은 청춘 연애상담사 ‘쿠마가이 베송’은 독설과 흰 턱시도, 통통한 몸, 기이한 헤어 스타일 등 이색적인 매력으로 한번 찍은 여자는 반드시 사로잡고야 마는 댄디한 남자다. 쿠마가이 베송은 젊은이들의 연애에 대한 고민을 명민하면서도 다이나믹하게 해결해준다. 때문에 상담 전화가 쉴새 없이 날아드는 연애의 신 베송, 거만에 찬 베송의 질주하는 차는 사람을 치어도 거침없이 달린다.  텐자쿠로의 외눈박이 검객 ‘타몬’  ‘쿠마가이 베송’의 달리는 차에 치인 외눈박이 검객 타몬은 플라워 샵에서 ‘유리’를 처음 만나 첫 눈에 사랑에 빠진다. ‘유리’의 사랑을 얻고 행복한 시간을 보내는 순간, 미지의 도적단에게 유리가 납치당한다. ‘타몬’은 납치당한 자신의 연인 ‘유리’의 행방을 찾아 오랫동안 방랑한다. 마침내 ‘절세 미녀들이 운집한 유곽 “텐자쿠로”에 도착한 그는 유리’를 찾기 위한 일생일대의 목숨을 건 싸움을 벌이는데…과연 그는 유리를 찾을 수 있을까?",,right_only
,,,,,,,,,,,,위대한전진,Dear Elza!,졸탄 풀레,2019-05-09,"헝가리,강제징집,전쟁,러시아군,지뢰","헝가리 교사였던 미하이 롬보스 일병은 전쟁 때문에 징집되어 1년 넘게 전장터에서 전쟁을 치르고 있다. 동료들은 한 번씩 휴가를 받아 고향에 다녀오지만 이상하리만치 휴가 군인 목록에 매번 이름이 빠져있던 롬보스는 고향에 가기를 희망하며 또 전장에서 하루를 보내지만, 적군의 공격을 당해 동료를 잃고 구덩이에 쓰러지고 만다.정신을 차려보니, 강제 부역으로 끌려온 한 영감이 옆에 쓰러져 있고, 이 영감과 함께 하룻밤을 보내며 동지애를 느끼지만, 다음 날 눈앞에 보이는 건 영감 역시 러시아군이었다는 사실이었다.결국 러시아군에게 들킨 롬보스는 지뢰밭에서 지뢰를 찾는 일명 정리병으로 적군을 지키기 위해 지뢰를 찾는 일을 계속하게 되고 그곳에서 만난 영감에게 큰 배신감을 느끼지만, 더불어 자신이 고향으로 돌아갈 수 있도록 협조해달라 협박하는데 영감은 알 수 없는 말만 늘어놓고, 자신의 생명줄은 점점 더 바닥을 향한다.",,right_only
,,,,,,,,,,,,위도,Wi-do (Wi-do),백정민,2011-10-20,"병원비,섬,재개발,형사,산사태,뇌물,자살,진실,주민,살해","문화관광시범지역으로 지정되어 재개발 기대가 한창인 위도에 어느 날 형사 인철 (정찬 분)이 방문한다. 산사태로 사망한 종구의 정확한 사인을 조사하기 위해 섬에 파견된 인철은 첫날부터 사람들로부터 이상한 느낌을 받는다. 사건을 조용히 마무리 짓고 떠나주길 바라는 주민들의 배타적인 태도가 탐탁지 않지만, 아내의 병원비를 위해 더러운 돈도 마다 않던 인철은 적당히 섬을 떠나기로 마음먹는다. 그날 밤 또 다른 자살 사건이 일어나고 마을 사람들의 기이한 태도와 일련의 사건이 무관하지 않음을 직감한 인철은 주민들이 숨겨왔던 추악한 진실 한가운데로 뛰어드는데...",,right_only
,,,,,,,,,,,,위드,With,박성수,2017-01-19,"인천,소설작가,유작,티켓다방,체납,채무,사랑","시간이 멈춘 어느 인천의 어느 섬마을에 간암 말기 판정을 받은 젊은 소설 작가(혁)가 마지막 유작을 쓰기 위해 작은 펜션에 도착한다.혁은 그곳에서 1년 전에 세상을 떠난 약혼녀(미주)의 얼굴을 다시 보게 된다. 그러나 알고 보니 그녀의 이름은 '란'으로 섬마을 티켓 다방에서 불행한 삶을 살고 있었다.혁의 삶이 얼마 남지 않은 것을 알게 된 '란'은 티켓 다방의 조폭 사장에게 한달만 '혁'과 함께 지내고 싶으니 휴가를 달라고 간청을 하지만 일정 금액을 상납해야만 하는 조폭 두목으로서는 그럴 수 없는 상황이다. 함께 있는 다방의 언니는 말을 하지 못하는 벙어리인 '란'의 아픔을 조금이라도 달래주기 위하여 선물받은 다이아몬드 반지를 팔아 상납금을 마련하고자 하고, 그 마을에서 '란'을 소중히 여기는 작은 펜션 주인은 자기가 모아 놓았던 돈으로 상납금을 하라고 통장을 내밀게 된다.결국 휴가를 얻게된 '란'은 '혁'에게 한걸음에 달려가 뜨거운 포옹을 하며 사랑을 확인하게 되고, '혁'의 마지막을 지켜주게 된다.'란'의 첫사랑인 '혁'은 떠났지만 항상 그녀의 마음속에 함께 하고 있고, 시간이 멈춘 마을의 소중한 사람들 모두 마을을 지키고 있다.",,right_only
,,,,,,,,,,,,위스키밴디트,The Whiskey Bandit,님로드 앤탈,2018-08-23,"불법이민자,은행털이,은행강도,헝가리,실화바탕",어린나이에 부모님을 여의고 소년원을 전전하다가 군인이 된 ‘아틸라’는 더 나은 삶을 위해서 루마니아에서 헝가리로 불법 이민을 간다. ‘아틸라’는 아이스하키 선수로 활동하며 열심히 살아가지만 돈은 모이지 않고 헝가리 시민권 취득은 더 힘들어진다. 설상가상으로 사랑하는 여자친구의 부모님에게 불법이민자라는 이유로 무시만 당한다. 이 모든 상황을 한 번에 뒤집기위해 ‘아틸라’는 위스키 를 마시고 은행을 털기 시작한다. 6년동안 29군데의 은행털이에 성공하면서 ‘위스키 강도’라고 불리며 유명세를 얻은 ‘아틸라’는 더욱 치밀하고 대담한 은행강도로 경찰들을 조롱한다. 급기야 ‘아틸라’ 를 체포하기 위해 경찰들이 대규모로 투입되는데..  헝가리 전역을 들썩인 ‘위스키 강도’의 은행털이는 계속 성공할 수 있을까?,,right_only
위스키탱고폭스트롯,2016-11-10,4682.0,['(주)디스테이션'],글렌 피카라,Glenn Ficarra,"['전쟁', '드라마', '코미디']",whiskeytangofoxtrot,['미국'],"[('티나 페이', ''), ('마고 로비', ''), ('마틴 프리먼', '')]",111.0,15세이상관람가,,,,,,,,left_only
,,,,,,,,,,,,위스키탱고폭스트롯,,"글렌 피카라,존 레쿠아",2016-11-16,,남자는 안 잡아도 특종은 잡는다!방송국에서 특종은 커녕 자리걱정을 하며 지내던 킴(티나 페이)은  아프가니스탄 종군 기자직에 지원하기로 결정한다.  현지에 도착한 그녀는 초짜티를 팍팍 내며 어찌해야 할 바를 모르고 먼저 그곳에 자리잡은 타냐(마고 로비)는 그녀에게 전쟁터에서 종군기자로 살아남는 노하우를 전수하는데..  남자는 안 잡아도 특종은 잡아야 하는 킴 남자도 특종도 모두 다 내꺼!를 외치는 매력 넘치는 타냐 그리고 산전수전 다 겪어 마치 전쟁터가 자기집 침대인 양 편안한 이안.  이들에게 찾아온 특종의 순간! 이제부터 남자도 전쟁도 세상도 모두 그녀들에게 달려있다!,,right_only
,,,,,,,,,,,,위스틸스틸더올드웨이,We still steal the old way,사샤 베넷,2019-01-29,"탈옥,은행강도,노인,감옥생활,감옥탈출","은퇴한 갱스터들이 다시 뭉쳤다!동료의 탈옥을 돕기 위해 영국 최고 교도소에 제 발로 들어간 갱스터 동료들!가장 대담하고, 짜릿한 범죄 액션이 시작된다!한때 영국을 주름잡던 갱스터들오래된 친구의 탈옥을 돕기 위해 은행 강도를 계획하고, 보란 듯이 경찰에게 잡힌다!계획대로 감옥에 모두 모인 ‘리치 아처’와 갱스터 동료들이제 탈옥을 위해 대담하고 짜릿한 계획을 실행하는데…",,right_only
,,,,,,,,,,,,위스퍼,,스튜어트 헨들러,2011-02-17,"대출,거절,유괴,범죄,부잣집아들,외딴숲,죽음,속삭임","악마는 때론 천사로 가장하기도 한다…범죄자였던 맥스(조쉬 할로웨이)는 사랑하는 록산느(사라 웨인 클리스)와 함께 어둠의 세계를 벗어나 새로운 삶을 꿈꾼다. 레스토랑 창업을 꿈꾸는 그에게 은행의 대출 거절 등 세상은 잔인하기만 하고, 친구 시드니(마이클 루커)와 빈스(조엘 에저튼)는 레스토랑 창업 자금을 위해 유괴라는 달콤한 제안을 해온다, 록산느와의 행복한 삶을 위해 마지막으로 범죄에 가담하기로 한 맥스는 부잣집 도련님인 데이빗(블레이크 우드러프)의 생일 파티에서 유괴에 성공한다. 외딴 숲 속 집에서 맥스, 록산느, 시드니, 빈스는 데이빗을 가둬두고 돈을 요구하고, 너무나 손쉽게 성공이 눈 앞에 다가온 것 만 같다. 그런데, 쉽게 끝날 것만 같던 유괴는 어디선가 들려오는 속삭임에 의해 시드니와 빈스가 차례로 죽음을 당하며 소용돌이 속으로 빠져들어만 가고…",,right_only
