TITLE,OPEN_DT,AUDI_ACC,CMT_SCORE,NAVER_PRE_EVAL
더 체이스,2014-04-10,5015,0.6041666666666666,9.71
포르노 아티스트,2013-12-26,5005,,0.0
안녕 히어로,2017-09-07,5002,0.5945945945945946,8.88
"시네도키, 뉴욕",2010-01-07,5001,0.4545454545454545,9.15
"시바, 인생을 던져",2013-12-19,4991,0.29523809523809524,9.26
쾌걸 조로리의 공룡알을 지켜라,2014-05-15,4985,0.2325581395348837,9.68
파란나비효과,2017-06-22,4980,0.16247304097771387,5.17
아르마딜로,2012-04-26,4978,0.3829787234042553,9.0
스틸 라이프,2014-06-05,4967,0.41687979539641945,9.07
빈센트,2013-06-27,4960,0.5730337078651685,9.14
설행_눈길을 걷다,2016-03-03,4959,0.4203821656050956,9.73
우리를 침범하는 것들,2017-07-20,4958,0.2968421052631579,8.69
퀸 오브 데저트,2016-04-07,4955,0.2857142857142857,8.53
히스테리아,2012-08-23,4947,,0.0
"안녕, 하세요!",2012-05-24,4946,0.5,8.79
뉴욕 라이브러리에서,2018-10-11,4945,0.5,9.57
나쁜 녀석들,2015-03-26,4936,0.4,8.64
양치기들,2016-06-02,4934,0.5986622073578596,9.16
체인징사이드: 부부탐구생활,2012-10-04,4924,,0.0
노마: 뉴 노르딕 퀴진의 비밀,2016-07-28,4924,0.4,9.78
장화신은 고양이 디 오리지널,2012-05-03,4923,0.2222222222222222,4.36
5 투 7,2015-11-19,4921,0.4902506963788301,9.46
스트레인저랜드,2015-08-06,4916,0.4733727810650887,7.95
타이거 마운틴,2015-04-23,4910,0.5,5.67
프랑스 영화처럼,2016-01-14,4881,0.5217391304347826,9.34
메리와 맥스,2011-12-22,4873,0.4666666666666667,8.81
조용한 열정,2017-11-23,4871,0.42857142857142855,9.71
카페 드 플로르,2012-07-19,4869,0.3076923076923077,9.0
저니스 엔드,2018-11-28,4861,0.4361702127659575,8.0
엘리자의 내일,2017-08-10,4854,0.3888888888888889,9.33
빅터 영 페레즈,2017-07-13,4846,0.4,8.0
우행록: 어리석은 자의 기록,2019-01-17,4845,0.3894736842105263,8.81
쇠파리,2017-05-25,4836,0.09137314956610516,9.55
컬러풀,2012-05-10,4824,0.36,8.84
카운터스,2018-08-15,4819,0.32142857142857145,9.67
은하철도의 꿈,2015-04-09,4812,0.2864864864864865,7.86
시티즌포,2015-11-19,4804,0.3875,8.83
와일드 테일즈: 참을 수 없는 순간,2015-05-21,4778,0.3102189781021898,8.99
나는 나비,2010-12-02,4771,0.4615384615384616,9.0
밀애,2014-07-24,4770,0.14285714285714285,4.25
재꽃,2017-07-06,4762,0.4117647058823529,9.04
그리고 싶은 것,2013-08-15,4756,0.4864864864864865,9.28
블리딩 스틸,2018-04-19,4754,0.31413612565445026,5.19
요나요나 펭귄,2012-01-12,4753,0.625,9.18
문빔베어: 달을 사랑한 작은 곰,2013-05-01,4747,0.37777777777777777,9.89
파리 5구의 여인,2013-04-25,4735,0.7777777777777778,9.17
위켄즈,2016-12-22,4731,0.37420718816067655,8.43
할,2010-10-14,4728,0.42424242424242425,8.07
극장판 슈타인즈 게이트: 부하영역의 데자뷰,2013-12-05,4726,0.2562442183163737,9.45
세레나,2015-04-23,4726,0.2777777777777778,8.15
포르토,2018-01-31,4721,0.4642857142857143,9.81
금빛 모자이크 프리티 데이즈,2017-02-16,4709,0.43478260869565216,9.31
브라보! 재즈 라이프,2010-12-16,4695,0.6621621621621622,9.67
찰리 컨트리맨,2014-08-28,4692,0.3517241379310345,7.87
늙은 자전거,2015-11-12,4687,0.32608695652173914,9.4
위스키 탱고 폭스트롯,2016-11-10,4682,0.10606060606060606,7.6
해적왕의 황금나침반,2014-11-27,4682,0.1851851851851852,9.0
라이엇 클럽,2015-10-22,4662,0.24444444444444444,7.91
클라우드,2011-07-14,4652,0.4253731343283582,8.87
블링 링,2013-09-05,4641,0.3241758241758242,8.44
성 프란치스코,2017-10-12,4638,0.5686274509803921,8.93
위 아 엑스,2017-05-25,4636,0.32653061224489793,9.61
라이프 인 어 데이,2011-09-29,4631,-0.5,9.0
어바웃 체리,2014-06-26,4611,0.3793103448275862,5.21
주피터스 문,2018-08-02,4603,0.6153846153846154,10.0
사일런트 하트,2015-11-19,4603,0.40835266821345706,9.38
후세: 말하지 못한 내 사랑,2013-03-28,4601,0.4521739130434783,8.75
침묵의 시선,2015-09-03,4585,0.21359223300970875,9.29
비러브드,2013-02-14,4558,0.3469387755102041,7.91
트라이앵글,2018-08-29,4558,0.26466239526860524,8.07
제4 이노베이터,2014-12-18,4555,0.421875,9.09
에브리타임 룩 앳 유,2019-03-14,4526,0.5789473684210527,9.78
바라나시,2018-05-24,4522,0.5769230769230769,8.0
너는 착한 아이,2016-03-24,4514,0.5304878048780488,9.62
내셔널 갤러리,2016-08-25,4509,0.3076923076923077,10.0
예스맨 프로젝트,2010-03-25,4506,0.6,8.0
블랙 쉐도우,2017-07-13,4502,0.4434782608695652,6.17
미스 유 올레디,2017-10-03,4499,0.30303030303030304,9.7
거짓말 섹스가 좋아2,2013-12-24,4490,,0.0
원 네이션,2019-03-21,4484,0.4,8.75
튼튼이의 모험,2018-06-21,4476,0.4310344827586207,9.88
나넬 모차르트,2011-09-15,4475,0.875,8.86
세상끝의 사랑,2015-11-12,4472,0.4101123595505618,8.28
로마서 8:37,2017-11-16,4465,0.4444444444444444,8.77
세계일주,2015-03-26,4449,0.4603174603174603,9.7
그녀는 거짓말을 너무 사랑해,2018-01-24,4448,0.5103896103896104,8.84
콜렉터,2011-05-26,4443,0.2540540540540541,6.99
동사서독 리덕스,2013-12-05,4441,0.37888198757763975,8.6
청야,2013-12-26,4438,0.2328767123287671,8.43
홍길동 2084,2011-08-18,4434,0.16806722689075632,4.67
나만이 없는 거리,2016-08-17,4392,0.3109243697478992,7.99
온리 갓 포기브스,2014-04-24,4389,0.2508896797153025,6.73
미스 줄리,2015-06-18,4380,0.6153846153846154,9.0
지저스 크라이스트 슈퍼스타,2012-11-22,4363,0.4166666666666667,8.91
내 첫사랑을 너에게 바친다,2010-08-05,4352,0.3507109004739337,9.3
15소년 표류기: 해적섬을 탈출하라,2014-11-27,4341,0.42857142857142855,7.25
오래된 인력거,2011-12-15,4339,0.5454545454545454,8.86
마이크롭 앤 가솔린,2016-03-31,4339,0.4705882352941176,8.88
노라노,2013-10-31,4315,0.46875,6.5
120 BPM,2018-03-15,4314,-0.021141649048625796,1.94
사랑의 시대,2017-02-02,4308,0.4636363636363636,8.88
뮤지엄 아워스,2014-01-23,4292,0.2702702702702703,6.8
더 바,2017-06-15,4287,0.5882352941176471,7.93
극장판 쥬얼펫: 스위트댄스 프린세스,2013-11-07,4277,0.3809523809523809,8.38
내 심장이 건너 뛴 박동,2016-12-15,4273,0.26229508196721313,8.33
쿠바의 연인,2011-01-13,4273,0.6666666666666666,7.75
미인어,2017-02-22,4270,0.3750966744006187,7.76
울언니,2014-12-04,4266,0.5,9.52
섀도우 댄서,2013-03-28,4262,0.3303964757709251,8.04
간츠: 퍼펙트 앤서,2011-08-11,4247,0.3076923076923077,7.45
왕을 참하라,2017-03-16,4237,0.4859154929577465,8.04
디어 미,2011-04-27,4236,0.22916666666666666,9.79
셔틀콕,2014-04-24,4226,0.53,8.92
우리 이웃의 범죄,2011-04-07,4213,0.5789473684210527,9.85
화씨 11/9: 트럼프의 시대,2018-11-22,4212,0.12359550561797752,4.75
우디 앨런 : 우리가 몰랐던 이야기,2012-09-27,4205,1.0,0.0
랄프 스테드먼 스토리: 이상한 나라의 친구들,2014-07-10,4204,0.2,9.31
그림자들의 섬,2016-08-25,4197,0.05263157894736842,7.29
트립 투 잉글랜드,2015-11-26,4192,0.4,8.63
슬기로운 해법,2014-05-15,4189,0.3648648648648649,6.68
수부라 게이트,2017-09-07,4173,0.4057971014492754,9.24
아리아,2015-04-23,4162,0.6086956521739131,9.83
여친남친,2013-02-07,4146,0.3960843373493976,8.36
우리가 사랑한 시간,2015-11-12,4126,0.2,8.14
야누스: 욕망의 두 얼굴,2014-08-14,4122,0.14285714285714285,7.9
부에나 비스타 소셜 클럽 2: 아디오스,2017-10-26,4122,0.35714285714285715,10.0
알리바이 닷 컴,2018-11-07,4112,0.29411764705882354,7.95
태양의 서커스 월드 어웨이,2016-01-06,4110,0.5822784810126582,8.84
"구름의 저편, 약속의 장소",2017-02-28,4105,0.2952783650458069,7.89
아이 오브 더 스톰,2013-06-15,4101,0.5161290322580645,9.09
가족의 나라,2013-03-07,4097,0.6403508771929824,9.6
앙드레 마티유,2011-01-13,4095,0.3333333333333333,6.8
린 온 피트,2018-09-20,4093,0.6,10.0
쿠크하트 : 시계심장을 가진 소년,2015-08-20,4093,0.11702127659574467,8.77
꿈보다 해몽,2015-02-12,4087,0.7142857142857143,9.08
2AM SHOW,2010-12-09,4085,0.2301255230125523,8.77
요요마와 실크로드 앙상블,2017-01-12,4083,0.2358490566037736,9.0
시저는 죽어야 한다,2013-05-02,4083,0.4557956777996071,8.34
반짝이는 박수 소리,2015-04-23,4074,0.4430379746835443,9.71
더블,2012-11-29,4068,0.4574468085106383,7.36
폴레트의 수상한 베이커리,2015-08-13,4062,0.76,8.87
컨빅션,2013-01-03,4060,0.4417549167927383,8.72
24주,2017-06-15,4040,0.19696969696969696,9.21
네버 렛 미 고,2011-04-07,4038,0.6101694915254238,7.1
라스트 에너미,2014-03-06,4032,,1.0
와이 스톱 나우,2014-10-29,4030,,7.0
꽃비,2010-04-01,4029,0.3548387096774194,9.06
불온한 당신,2017-07-20,4028,0.22545454545454546,6.26
노크 노크,2015-10-22,4024,0.1887323943661972,5.75
애프터 파티,2014-10-29,4006,,0.0
프랑코포니아,2016-06-16,4005,0.3035714285714285,9.5
하이프 네이션 : 힙합사기꾼,2014-01-16,3996,0.238300935925126,9.04
베러 와치 아웃,2018-02-08,3995,0.4015444015444015,9.38
이터너티,2017-05-18,3992,0.1875,9.88
아버지의 이메일,2014-04-24,3982,0.16730038022813687,9.31
세상의 끝에서 커피 한잔,2015-11-05,3965,0.4375,9.29
할머니의 먼 집,2016-09-29,3957,0.5853658536585366,9.58
그 강아지 그 고양이,2013-12-12,3956,0.589605734767025,9.58
투 나잇 스탠드,2015-05-07,3954,0.0684931506849315,7.96
런던시계탑 밑에서 사랑을 찾을 확률,2016-01-28,3948,0.3333333333333333,8.31
거룩한 분노,2018-06-28,3926,0.7045454545454546,10.0
극장판: 타이거 앤 버니,2013-02-28,3906,0.3297297297297297,9.61
원피스 : 에피소드 오브 메리 ~ 또 하나의 동료 이야기 ~,2014-08-28,3902,0.21333333333333332,8.1
"1789, 바스티유의 연인들",2014-09-18,3892,0.398576512455516,9.09
사랑과 어둠의 이야기,2016-09-01,3891,0.5934579439252337,8.76
참새들의 합창,2010-05-05,3889,,0.0
생각보다 맑은,2015-01-22,3881,0.43478260869565216,8.57
우리 의사 선생님,2010-04-29,3868,1.0,7.5
"나의 아들, 나의 어머니",2015-12-17,3860,0.24615384615384614,9.79
여자의 일생,2017-04-06,3860,-0.15384615384615385,5.5
하드데이,2014-01-16,3852,0.18264840182648398,6.68
레이스,2016-05-25,3849,0.5450121654501217,9.21
언프리티 소셜 스타,2018-02-22,3849,0.48,9.33
탠저린,2018-01-25,3844,0.2363636363636364,8.29
리미츠 오브 컨트롤,2010-08-12,3841,0.125,8.3
소림사 2014,2014-08-28,3834,0.20600858369098712,4.17
업사이드 다운,2016-04-14,3833,0.15706806282722513,5.58
마테호른,2014-01-09,3833,0.4129032258064516,8.74
산다,2015-05-21,3829,0.4380165289256198,8.15
아프리카의 눈물,2011-03-24,3824,-0.25,9.11
사랑해! 진영아,2013-11-07,3823,0.4,8.05
그라운드의 이방인,2015-03-19,3822,0.42857142857142855,9.55
서서 자는 나무,2010-12-09,3820,0.20967741935483872,8.98
식구,2018-07-12,3816,0.31666666666666665,9.74
오월愛,2011-05-12,3810,0.7368421052631579,10.0
제이니 존스,2012-08-23,3794,0.14285714285714285,7.5
마린,2012-12-06,3788,0.5242718446601942,8.88
이니시에이션 러브,2016-03-17,3781,0.3684210526315789,8.5
청춘학당 : 풍기문란 보쌈 야사,2014-03-27,3772,0.1353135313531353,6.13
옹녀뎐,2014-08-21,3765,0.3333333333333333,9.33
투와이스 본,2014-10-30,3753,0.39,8.81
위층여자,2014-10-29,3739,0.3961038961038961,7.85
맨헌트,2018-01-25,3738,0.31746031746031744,6.48
조지 해리슨,2012-07-19,3737,0.4615384615384616,9.71
어머니,2012-04-05,3730,0.8571428571428571,10.0
1월의 두 얼굴,2014-09-11,3720,0.4444444444444444,7.28
철원기행,2016-04-21,3714,0.5493827160493827,9.62
사랑에 빠진 것처럼,2013-10-17,3712,0.1595744680851064,7.05
미스터 하이네켄,2015-09-17,3711,0.2189349112426036,8.08
아웃사이더,2015-06-21,3711,0.6,5.5
뮤지컬 쉬 러브즈 미,2017-07-06,3709,0.4907407407407408,9.48
디아틀로프,2013-06-13,3707,0.2980769230769231,8.7
델타 보이즈,2017-06-08,3705,0.4858569051580699,9.53
악인,2011-06-09,3703,0.3703703703703704,8.6
마셰티,2011-04-21,3702,0.4827586206896552,7.61
은혼2: 규칙은 깨라고 있는 것,2018-12-13,3698,0.24390243902439024,9.0
퍼미션,2019-02-27,3685,0.2,9.67
프리다의 그해 여름,2018-10-25,3684,0.6703296703296703,9.56
새벽의 약속,2018-11-22,3682,0.3859649122807017,9.8
데스티네이션 웨딩,2018-12-13,3679,0.3055555555555556,9.65
적도,2015-05-28,3679,0.400749063670412,7.84
침입자들 : 로봇의 역습,2014-05-15,3672,-1.0,5.67
아버지를 마지막으로 본 것은 언제입니까?,2010-05-27,3656,0.4651162790697674,9.48
더 덴,2014-11-20,3656,0.3112947658402204,6.85
나의 서른에게,2017-11-23,3646,0.2857142857142857,9.38
러브 앤 아트,2017-11-09,3640,0.4615384615384616,10.0
해피 해피 와이너리,2015-03-12,3640,0.7894736842105263,8.11
커피 한잔이 섹스에 미치는 영향,2014-06-26,3639,0.36768802228412256,8.71
맥코리아,2012-10-18,3631,0.44680851063829785,0.0
포제션 : 중독된 사랑,2015-06-21,3625,0.10344827586206896,6.56
우리에겐 교황이 있다,2013-05-02,3624,0.4721115537848606,8.2
애정만세,2011-06-09,3620,0.3333333333333333,9.0
나는 다른 언어로 꿈을 꾼다,2019-03-07,3615,,0.0
래미의 초특급 시간여행,2019-02-27,3610,0.3636363636363637,10.0
파이널리스트,2019-01-24,3599,0.7058823529411765,10.0
영춘권 무림 절대 고수,2013-07-19,3595,0.4,5.57
아버지를 위한 노래,2012-05-03,3594,0.6666666666666666,9.14
대관람차,2018-08-30,3591,0.308641975308642,7.76
스킨 트레이드,2015-08-20,3588,0.4,9.6
경계의 저편 : I'LL BE HERE -과거편-,2015-10-22,3579,0.4324324324324325,8.5
포세이돈,2014-09-18,3576,0.2857142857142857,5.17
오스카 그랜트의 어떤 하루,2014-01-16,3573,0.325,9.08
레드라인,2011-05-12,3572,0.3457943925233645,9.57
순천,2014-09-04,3562,0.451219512195122,8.73
천하칠검 양가장,2013-05-02,3551,0.273972602739726,8.62
수성못,2018-04-19,3539,0.3448275862068966,8.65
가자! 장미여관으로 2 - 갈증,2014-04-10,3534,0.4,8.8
남극의 쉐프,2010-02-11,3530,0.4705882352941176,9.33
핀두스 이야기,2017-11-30,3524,,0.0
"힘내세요, 병헌씨",2013-06-27,3522,0.5189003436426117,9.14
라 트라비아타,2013-07-06,3515,,0.0
로봇,2012-04-19,3504,0.36538461538461536,5.45
오페라-카르멘(메트로폴리탄),2010-04-04,3498,,0.0
까미유 끌로델,2013-10-24,3495,,0.0
램스,2016-11-03,3491,0.556390977443609,8.32
넥스트 제네레이션 패트레이버,2014-04-24,3488,0.3884892086330936,7.71
로마에서 생긴 일,2010-04-08,3480,0.1111111111111111,3.5
벤딩 디 아크: 세상을 바꾸는 힘,2017-11-09,3472,0.42424242424242425,10.0
안티크라이스트,2011-04-14,3471,0.3734939759036144,8.14
이파네마 소년,2010-11-04,3465,0.4088050314465409,9.21
홈프론트-가족을 지켜라,2014-06-18,3464,0.3447802197802198,7.9
일탈여행: 프라이빗 아일랜드,2013-08-29,3460,0.4366197183098591,8.81
벨과 세바스찬 계속되는 모험,2017-08-10,3450,0.5682539682539682,9.6
최후의 Z,2016-12-28,3449,0.1096045197740113,7.07
정원을 그리다 : 모네에서 마티스까지,2017-10-26,3441,,0.0
강철의 연금술사 : 미로스의 성스러운 별,2012-01-26,3441,0.1393939393939394,9.42
리멤버,2012-12-13,3438,0.42857142857142855,8.36
채식주의자,2010-02-18,3434,0.5576923076923077,9.09
천국의 아이들,2012-05-24,3432,0.2564102564102564,9.54
몬몬몬 몬스터,2018-07-12,3426,0.37681159420289856,9.64
메리 크리스마스 미스터 모,2017-12-14,3418,0.4711538461538462,9.04
미켈란젤로 : 사랑과 죽음,2018-05-31,3411,,0.0
퍼블릭 에너미 넘버원,2011-08-25,3410,0.5625,8.9
밤을 걷는 뱀파이어 소녀,2015-06-25,3407,0.4731182795698925,6.45
로맨스 조,2012-03-08,3402,0.5272727272727272,8.19
브라더 오브 더 이어,2019-03-07,3384,0.36,9.6
봄이가도,2018-09-13,3379,0.4545454545454545,10.0
토카레브,2014-10-23,3375,0.2336448598130841,5.1
인생을 애니메이션처럼,2017-09-27,3372,0.2058823529411765,9.12
질투의 역사,2019-03-14,3372,0.4485294117647059,9.47
"파리, 사랑한 날들",2011-04-07,3369,1.0,4.0
라 멜로디,2018-06-14,3365,0.4488188976377953,9.85
다우더,2014-11-06,3365,0.3985507246376812,9.26
투 러버스 앤 베어,2017-03-30,3364,0.3428571428571429,9.59
세컨 찬스,2015-06-11,3358,0.4893617021276596,9.85
그 남자의 사랑법,2013-05-09,3355,0.4454470877768663,8.66
삼총사 2014,2014-08-07,3354,-0.2857142857142857,7.62
미스체인지,2013-09-05,3344,0.37301587301587297,8.54
더 펜션,2018-06-21,3340,0.7608695652173914,8.93
비바,2016-10-13,3338,0.44081632653061226,9.41
해피 댄싱,2018-11-15,3338,1.0,10.0
펠리니를 찾아서,2018-07-12,3335,0.5864197530864198,9.73
릴라 릴라,2011-09-22,3331,1.0,5.5
리슨 투 유어 하트,2011-05-04,3325,0.25,8.83
테르마이 로마이,2013-07-18,3319,0.4914933837429111,7.1
"1999, 면회",2013-02-21,3289,0.4117647058823529,8.19
별이 빛나는 밤,2012-04-05,3288,0.4761904761904762,8.78
노엘의 선물,2015-02-05,3282,0.6,9.64
더 박스,2012-04-19,3276,0.30526315789473685,7.76
마네의 제비꽃 여인: 베르트 모리조,2014-07-03,3273,0.5833333333333334,8.33
고려 아리랑: 천산의 디바,2017-05-25,3260,0.3770491803278688,9.2
파코와 마법 동화책,2010-07-22,3260,-0.05,8.8
카르멘,2018-07-01,3259,,0.0
삼례,2016-06-23,3243,0.3448275862068966,8.33
미라클 여행기,2015-01-15,3228,0.4916666666666666,8.64
파리 시청 앞에서의 키스: 로베르 두아노,2017-08-24,3200,0.6363636363636364,8.86
무명인,2014-05-29,3199,0.4626168224299066,9.0
루스 베이더 긴즈버그 : 나는 반대한다,2019-03-28,3199,1.0,6.75
붉은 가족,2013-11-06,3192,0.4106280193236715,9.02
노래로 쏘아 올린 기적,2017-08-17,3182,0.34,9.09
왕의 이름으로 2,2014-04-03,3170,0.125,5.0
미친도시,2018-08-30,3165,0.44866920152091255,9.69
바람의 검심 : 교토 대화재편,2015-02-26,3160,0.4657701711491442,8.2
노 임팩트 맨,2010-06-17,3160,0.7272727272727273,10.0
10분,2014-04-24,3158,0.3566433566433567,9.6
백발마녀전: 명월천국,2014-10-01,3151,0.2043795620437956,5.9
마마 앤드 파파,2010-05-20,3149,1.0,7.2
"모모세, 여기를 봐",2014-10-30,3144,0.5501519756838906,9.32
맛있는 비행,2015-10-22,3141,0.2857142857142857,8.71
세븐 싸이코패스,2014-09-18,3135,0.4472271914132379,7.34
라잇 온 미,2012-11-01,3134,0.5555555555555556,8.0
카르멘,2015-12-07,3118,0.0,10.0
완벽한 거짓말,2017-08-24,3112,0.5714285714285714,8.5
와일드 카드,2015-03-19,3109,0.3840245775729647,7.13
뱅뱅클럽,2012-02-02,3107,0.5,9.0
네 번,2011-10-20,3107,0.5555555555555556,10.0
볼케이노: 삶의 전환점에 선 남자,2012-11-22,3103,0.23404255319148934,8.33
미피의 동물원 보물찾기,2014-03-27,3102,0.2,9.33
가을 우체국,2017-10-19,3099,0.3291139240506329,8.51
샘,2018-11-29,3098,0.4933333333333334,9.83
오페라-투란도트(메트로폴리탄),2010-01-10,3094,,0.0
아름다운 별,2018-01-18,3092,0.20930232558139536,7.45
파울라,2017-11-09,3091,0.175,9.64
영도,2015-09-10,3089,0.5470383275261324,8.9
멋진 인생,2011-06-09,3089,0.35294117647058826,9.76
해피엔딩 프로젝트,2014-02-20,3073,0.4090909090909091,9.43
하얀 정글,2011-12-01,3070,0.0743801652892562,9.1
유닛7,2015-01-22,3068,0.0,7.0
이민자,2012-04-12,3063,0.1948051948051948,8.26
6 웨이 투 다이,2017-09-05,3057,0.0,3.75
도쿄 오아시스,2011-12-01,3052,1.0,5.5
소리굽쇠,2014-10-30,3051,0.5668604651162791,9.63
철의 심장을 가진 남자,2018-11-08,3051,0.18633540372670807,7.78
겁쟁이 페달: 리로드,2016-01-14,3050,1.0,10.0
그댄 나의 뱀파이어,2014-06-12,3048,0.4368932038834951,9.21
엔드 오브 디 어스,2015-01-29,3047,0.4509803921568628,8.13
정글,2018-05-31,3043,0.3409610983981693,7.77
우리 연애의 이력,2016-06-29,3043,0.5187969924812029,9.37
제인 구달,2014-11-27,3035,0.6551724137931034,10.0
밀레니엄 제 1부 : 여자를 증오한 남자들,2012-01-05,3033,0.4027777777777778,8.7
페이퍼보이: 사형수의 편지,2013-08-08,3030,0.14545454545454545,7.71
리벤져,2018-12-06,3028,0.28846153846153844,7.94
아이다,2012-12-22,3028,0.0,5.0
바세코의 아이들,2014-08-14,3024,0.5454545454545454,7.88
샷 콜러,2018-05-04,3021,0.3234880450070324,8.66
케이트 맥콜,2014-05-22,3014,0.0,7.75
선종 무문관,2018-12-13,3012,,0.0
호타루의 빛,2012-09-06,2989,0.4736842105263158,10.0
극장판 헌터X헌터 : 팬텀루즈,2013-06-27,2988,0.3509933774834437,9.6
광인옥한흠,2017-12-28,2985,0.475,10.0
더 커널,2015-08-20,2982,0.261569416498994,6.33
다이빙벨 그후,2018-05-24,2981,0.14942528735632185,4.26
라이브 인 3D 휘성 : 잇츠 리얼,2010-09-30,2967,0.44,10.0
나인스 라이프,2017-09-07,2964,0.3238095238095238,7.56
파리의 한국남자,2016-01-28,2951,0.32,6.2
"굿바이, 평양",2011-03-03,2940,0.5,9.8
전국: 천하영웅의 시대,2013-05-16,2938,0.3578947368421053,7.19
지킬 앤 하이드,2013-03-06,2938,0.4814814814814815,9.83
실버벨,2016-12-15,2935,0.2857142857142857,9.0
롱 폴링,2012-10-25,2934,0.6521739130434783,9.36
나와 봄날의 약속,2018-06-28,2929,0.5,9.42
삼국-무영자,2018-12-13,2927,0.4837962962962963,9.22
굿바이 보이,2011-06-02,2913,0.6491228070175439,9.15
더 원 아이 러브,2015-11-05,2910,0.6071428571428571,9.42
히치콕 트뤼포,2016-08-25,2901,0.4,8.12
이것이 우리의 끝이다,2014-06-26,2898,0.4695121951219512,8.94
오장군의 발톱,2018-08-15,2894,0.3939393939393939,9.67
폴링 스노우,2017-02-09,2892,0.8571428571428571,6.5
엽문4: 종극일전,2013-06-27,2888,0.3532423208191126,7.27
시간을 달리는 소녀,2011-03-24,2886,0.2540322580645161,8.52
집의 시간들,2018-10-25,2882,0.4186046511627907,8.0
내일의 죠,2011-06-30,2881,0.25,8.94
남쪽으로 간다,2012-11-15,2877,0.2857142857142857,8.2
바비,2010-02-04,2867,0.5109489051094891,9.52
고양이 장례식,2015-01-15,2865,0.3418181818181818,7.94
재키 앤 라이언,2015-11-19,2860,0.4067796610169492,9.19
당신을 오랫동안 사랑했어요,2010-01-07,2858,0.0625,9.5
레디액션 청춘,2014-11-13,2855,0.37333333333333335,8.51
우리가 들려줄 이야기,2014-03-13,2847,0.4444444444444444,9.33
나이트 오브 컵스,2015-11-12,2844,0.3027522935779817,9.29
에벌리,2015-06-04,2839,0.42857142857142855,7.77
밀양 아리랑,2015-07-16,2837,0.1167883211678832,7.42
세컨드 마더,2015-11-12,2830,0.36607142857142855,9.2
기동전사 건담 디 오리진Ⅵ: 탄생 붉은 혜성,2018-06-13,2821,0.25925925925925924,9.78
퍼스널 이펙츠,2012-01-26,2816,0.35294117647058826,9.3
제7의 봉인,2012-05-10,2808,0.8,6.5
시간의 종말,2016-11-03,2807,0.5882352941176471,9.78
플래티나 데이터,2013-12-12,2802,0.3774647887323944,7.92
레인보우,2010-11-18,2800,0.484375,9.51
REC 알이씨,2011-11-24,2799,-1.0,9.5
미이라 : 피라미드의 비밀,2014-07-31,2797,0.4137931034482759,4.38
설해,2015-01-08,2796,0.5579268292682927,9.12
언 애듀케이션,2010-03-18,2794,0.5555555555555556,8.83
파리 투 마르세유: 2주간의 여행,2017-09-07,2792,0.5068493150684932,9.44
불청객,2010-09-30,2792,0.5094339622641509,9.45
바쿠만,2016-04-21,2791,0.3598130841121495,9.23
월터 교수의 마지막 강의,2016-03-17,2791,0.6842105263157895,8.5
토리노의 말,2012-02-23,2786,,0.0
미 앤 유,2014-02-27,2780,0.32,9.21
그녀가 부른다,2013-12-26,2768,0.4350282485875706,9.65
나부야 나부야,2018-09-20,2765,0.3333333333333333,10.0
부모님과 이혼하는 방법,2016-05-12,2758,0.6363636363636364,9.57
쇼콜라,2017-03-09,2757,0.5225225225225225,9.09
"앵두야, 연애하자",2013-06-06,2754,0.3333333333333333,9.3
언더 더 스킨,2014-07-17,2750,0.3523809523809524,7.38
콜드 워,2013-09-05,2749,0.3171912832929782,6.96
하우 투 비,2010-01-28,2746,0.12195121951219512,9.43
굿타임,2018-01-04,2743,0.6811594202898551,8.74
분장,2017-09-27,2737,0.43225806451612897,9.13
밍크코트,2012-01-12,2731,0.5625,8.63
여배우 공작단,2014-06-19,2729,,0.0
괴물들,2018-03-08,2725,0.4166666666666667,8.68
아이엠 호프맨,2017-11-16,2724,0.4387755102040816,9.8
이웃집 좀비,2010-02-18,2721,0.5982532751091703,8.74
토미카 무비,2014-12-11,2719,1.0,10.0
진저 앤 로사,2014-05-15,2699,0.25116279069767444,6.98
릴라와 마법의 책,2018-11-08,2698,-1.0,5.5
겁쟁이 페달: 리라이드,2016-01-14,2697,0.2,7.75
줄탁동시,2012-03-01,2692,0.5414364640883977,8.85
창피해,2011-12-08,2690,0.54,9.66
팬텀: 라스트 커맨더,2013-07-04,2684,0.3908045977011495,8.98
중화 명탐정,2013-07-26,2673,0.43859649122807015,5.5
여배우는 너무해,2014-02-27,2673,0.3701298701298701,7.6
디테일스,2013-04-11,2669,0.4647887323943662,8.59
샤크어택,2014-09-04,2664,0.4,5.5
깨끗하고 연약한,2014-10-30,2661,0.5232558139534884,8.0
노조키메,2016-08-10,2661,0.392638036809816,7.56
마술피리,2014-08-02,2658,1.0,10.0
바람의 검심,2013-01-03,2648,0.4087414002428167,7.82
사이즈의 문제,2010-04-15,2647,0.32113821138211385,9.64
조류인간,2015-02-26,2640,0.6271186440677966,8.61
백설공주의 마지막 키스,2014-05-01,2635,0.4897959183673469,8.66
히어 애프터,2016-05-12,2633,0.11688311688311688,8.0
온 더 로드,2014-03-27,2622,0.3010752688172043,8.53
뮤즈 드론즈 월드투어 실황,2018-07-12,2613,0.0,10.0
더 크로니클: 뮤턴트의 반격,2015-11-12,2613,0.5157480314960631,7.66
엘로이즈: 그녀들의 사랑,2014-02-06,2610,0.4,7.35
