순번,영화명,감독,제작사_x,수입사_x,배급사_x,개봉일_x,영화유형_x,영화형태_x,국적_x,전국스크린수_x,전국매출액_x,전국관객수_x,서울매출액_x,서울관객수_x,장르_x,등급_x,영화구분_x,원제,제작년도,원작도서유무,네이버기대지수,개봉전 평점,총댓글수(개봉전),?순번,영진위 영화명,제작사_y,수입사_y,배급사_y,개봉일_y,영화유형_y,영화형태_y,국적_y,전국스크린수_y,전국매출액_y,전국관객수_y,서울매출액_y,서울관객수_y,장르_y,등급_y,영화구분_y,_merge
1223.0,8인최후의결사단,진덕삼,차이나필름그룹,씨제이엔터테인먼트,씨제이엔터테인먼트,2010-01-21,개봉영화,장편,중국,160,"878,708,580",116788.0,"270,416,000","34,297",액션,15세이상관람가,일반영화,Bodyguards And Assassins,2009.0,0.0,0.0,8.75,88.0,1223.0,8인 최후의 결사단,차이나필름그룹,씨제이엔터테인먼트,씨제이엔터테인먼트,2010-01-21,개봉영화,장편,중국,160,"878,708,580",116788.0,"270,416,000","34,297",액션,15세이상관람가,일반영화,both
537.0,a특공대,조 카나한,듄 엔터테인먼트,이십세기폭스코리아(주),이십세기폭스코리아(주),2010-06-10,개봉영화,장편,미국,330,"5,890,424,042",791173.0,"1,983,672,000","253,638",액션,15세이상관람가,일반영화,The A-Team,2010.0,0.0,0.0,9.64,107.0,537.0,A-특공대,듄 엔터테인먼트,이십세기폭스코리아(주),이십세기폭스코리아(주),2010-06-10,개봉영화,장편,미국,330,"5,890,424,042",791173.0,"1,983,672,000","253,638",액션,15세이상관람가,일반영화,both
2112.0,b급며느리,선호빈,영화연구소,,"(주)에스와이코마드,글뫼 주식회사",2018-01-17,개봉영화,장편,한국,56,"152,139,100",19459.0,"83,012,200","9,976",다큐멘터리,12세이상관람가,독립/예술영화,Myeoneuri: My Son's Crazy Wife,2017.0,0.0,726.0,8.62,73.0,2112.0,B급 며느리,영화연구소,,"(주)에스와이코마드,글뫼 주식회사",2018-01-17,개봉영화,장편,한국,56,"152,139,100",19459.0,"83,012,200","9,976",다큐멘터리,12세이상관람가,독립/예술영화,both
1993.0,grow인피니트의리얼청춘라이프,김진수,(주)울림엔터테인먼트,,골든타이드픽처스(주),2014-12-04,개봉영화,장편,한국,71,"189,774,200",23926.0,"101,490,400","12,339",드라마,전체관람가,일반영화,,2014.0,0.0,8543.0,9.68,429.0,1993.0,GROW 인피니트의 리얼 청춘 라이프,(주)울림엔터테인먼트,,골든타이드픽처스(주),2014-12-04,개봉영화,장편,한국,71,"189,774,200",23926.0,"101,490,400","12,339",드라마,전체관람가,일반영화,both
4254.0,jsa남북공동초등학교,한명구,시네마서울,,시네마서울,2016-01-21,개봉영화,장편,한국,6,"5,262,000",1049.0,"3,588,000",714,드라마,전체관람가,독립/예술영화,,2015.0,0.0,112.0,7.07,15.0,4254.0,JSA 남북공동초등학교,시네마서울,,시네마서울,2016-01-21,개봉영화,장편,한국,6,"5,262,000",1049.0,"3,588,000",714,드라마,전체관람가,독립/예술영화,both
3981.0,k미싱킹즈,스즈키 신고,,(주)머스트씨무비릴리징컴퍼니,(주)머스트씨무비릴리징컴퍼니,2015-04-16,개봉영화,장편,일본,12,"11,637,000",1509.0,"7,571,000",927,애니메이션,12세이상관람가,독립/예술영화,K Missing Kings,2014.0,0.0,939.0,9.82,60.0,3981.0,K 미싱 킹즈,,(주)머스트씨무비릴리징컴퍼니,(주)머스트씨무비릴리징컴퍼니,2015-04-16,개봉영화,장편,일본,12,"11,637,000",1509.0,"7,571,000",927,애니메이션,12세이상관람가,독립/예술영화,both
2285.0,mb의추억,김재환,(주)비투이,,스튜디오느림보,2012-10-18,개봉영화,장편,한국,5,"112,375,100",14954.0,"78,323,600","9,844",다큐멘터리,15세이상관람가,독립/예술영화,Remembrance of MB,2012.0,0.0,0.0,9.18,184.0,2285.0,MB의 추억,(주)비투이,,스튜디오느림보,2012-10-18,개봉영화,장편,한국,5,"112,375,100",14954.0,"78,323,600","9,844",다큐멘터리,15세이상관람가,독립/예술영화,both
3005.0,mr스타벅,켄 스콧,,(주)에스와이코마드,(주)에스와이코마드,2012-09-13,개봉영화,장편,캐나다,27,"39,371,542",5312.0,"28,123,542","3,752",코미디,15세이상관람가,독립/예술영화,Starbuck,2011.0,0.0,0.0,0.00,1.0,3005.0,Mr.스타벅,,(주)에스와이코마드,(주)에스와이코마드,2012-09-13,개봉영화,장편,캐나다,27,"39,371,542",5312.0,"28,123,542","3,752",코미디,15세이상관람가,독립/예술영화,both
1455.0,mr아이돌,라희찬,데이지엔터테인먼트,,"롯데쇼핑㈜롯데엔터테인먼트,(주)시너지하우스 (시너지)",2011-11-03,개봉영화,장편,한국,311,"467,982,500",67001.0,"174,484,500","23,677",드라마,12세이상관람가,일반영화,,2011.0,0.0,0.0,9.09,644.0,1455.0,Mr.아이돌,데이지엔터테인먼트,,"롯데쇼핑㈜롯데엔터테인먼트,(주)시너지하우스 (시너지)",2011-11-03,개봉영화,장편,한국,311,"467,982,500",67001.0,"174,484,500","23,677",드라마,12세이상관람가,일반영화,both
323.0,pmc더벙커,김병우,(주)퍼펙트스톰필름,,씨제이이앤엠(주),2018-12-26,개봉영화,장편,한국,"1,081","14,024,838,424",1671548.0,"3,416,787,594","394,373",액션,15세이상관람가,일반영화,Take Point,2018.0,0.0,1598.0,7.61,196.0,323.0,PMC 더 벙커,(주)퍼펙트스톰필름,,씨제이이앤엠(주),2018-12-26,개봉영화,장편,한국,"1,081","14,024,838,424",1671548.0,"3,416,787,594","394,373",액션,15세이상관람가,일반영화,both
1277.0,ripd알아이피디,로베르트 슈벤트케,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2013-08-22,개봉영화,장편,미국,268,"725,451,071",101460.0,"213,165,571","27,894",액션,15세이상관람가,일반영화,R.I.P.D.,2013.0,0.0,0.0,8.62,157.0,1277.0,R.I.P.D.  알.아이.피.디.,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2013-08-22,개봉영화,장편,미국,268,"725,451,071",101460.0,"213,165,571","27,894",액션,15세이상관람가,일반영화,both
4106.0,s중독자의고백,크리스티안 몰리나,,(유)조이앤컨텐츠그룹,팝엔터테인먼트,2011-12-29,개봉영화,장편,스페인,4,"10,096,500",1279.0,"7,976,000",997,드라마,청소년관람불가,독립/예술영화,Diary Of A Nymphomaniac,2008.0,0.0,0.0,10.0,2.0,4106.0,S 중독자의 고백,,(유)조이앤컨텐츠그룹,팝엔터테인먼트,2011-12-29,개봉영화,장편,스페인,4,"10,096,500",1279.0,"7,976,000",997,드라마,청소년관람불가,독립/예술영화,both
2226.0,가구야공주이야기,다카하타 이사오,,대원미디어(주),롯데쇼핑㈜롯데엔터테인먼트,2014-06-04,개봉영화,장편,일본,77,"125,582,300",16439.0,"54,022,900","6,841",애니메이션,전체관람가,일반영화,Story of Princess Kaguya,2013.0,0.0,714.0,9.44,66.0,2226.0,가구야공주 이야기,,대원미디어(주),롯데쇼핑㈜롯데엔터테인먼트,2014-06-04,개봉영화,장편,일본,77,"125,582,300",16439.0,"54,022,900","6,841",애니메이션,전체관람가,일반영화,both
857.0,가디언의전설,잭 스나이더,워너 브러더스 픽쳐스,워너브러더스 코리아(주),워너브러더스 코리아(주),2010-10-28,개봉영화,장편,미국,268,"2,655,721,096",307217.0,"767,026,500","85,399",애니메이션,전체관람가,일반영화,Legend Of The Guardians: The Owls Of Ga'Hoole,2010.0,1.0,0.0,8.75,101.0,857.0,가디언의 전설,워너 브러더스 픽쳐스,워너브러더스 코리아(주),워너브러더스 코리아(주),2010-10-28,개봉영화,장편,미국,268,"2,655,721,096",307217.0,"767,026,500","85,399",애니메이션,전체관람가,일반영화,both
445.0,가디언즈,피터 램지,드림웍스 애니메이션,씨제이이앤엠(주),씨제이이앤엠(주),2012-11-29,개봉영화,장편,미국,470,"8,212,243,000",1075584.0,"2,372,102,000","283,476",애니메이션,전체관람가,일반영화,Rise of the Guardians,2012.0,1.0,0.0,9.32,621.0,445.0,가디언즈,드림웍스 애니메이션,씨제이이앤엠(주),씨제이이앤엠(주),2012-11-29,개봉영화,장편,미국,470,"8,212,243,000",1075584.0,"2,372,102,000","283,476",애니메이션,전체관람가,일반영화,both
390.0,가디언즈오브갤럭시,제임스 건,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-07-31,개봉영화,장편,미국,539,"11,098,239,184",1311190.0,"4,116,280,484","460,828",액션,12세이상관람가,일반영화,Guardians of the Galaxy,2014.0,0.0,1896.0,9.40,289.0,390.0,가디언즈 오브 갤럭시,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-07-31,개봉영화,장편,미국,539,"11,098,239,184",1311190.0,"4,116,280,484","460,828",액션,12세이상관람가,일반영화,both
189.0,가디언즈오브갤럭시vol2,제임스 건,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2017-05-03,개봉영화,장편,미국,"1,218","23,452,674,686",2735719.0,"7,669,006,186","854,131",액션,12세이상관람가,일반영화,Guardians of the Galaxy Vol. 2,2017.0,0.0,7337.0,9.38,541.0,189.0,가디언즈 오브 갤럭시 VOL. 2,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2017-05-03,개봉영화,장편,미국,"1,218","23,452,674,686",2735719.0,"7,669,006,186","854,131",액션,12세이상관람가,일반영화,both
670.0,가려진시간,엄태화,(주)바른손이앤에이,,(주)쇼박스,2016-11-16,개봉영화,장편,한국,884,"3,946,462,400",510878.0,"1,183,297,400","144,193",드라마,12세이상관람가,일반영화,Vanishing Time: A Boy Who Returned,2016.0,0.0,12208.0,9.19,395.0,670.0,가려진 시간,(주)바른손이앤에이,,(주)쇼박스,2016-11-16,개봉영화,장편,한국,884,"3,946,462,400",510878.0,"1,183,297,400","144,193",드라마,12세이상관람가,일반영화,both
4161.0,가름워즈마지막예언자,오시이 마모루,,(주)유로커뮤니케이션,(주)박수엔터테인먼트,2015-12-03,개봉영화,장편,일본,28,"8,538,500",1179.0,"4,404,000",583,액션,12세이상관람가,독립/예술영화,Garm Wars: The Last Druid,2014.0,0.0,65.0,6.13,23.0,4161.0,가름워즈 마지막 예언자,,(주)유로커뮤니케이션,(주)박수엔터테인먼트,2015-12-03,개봉영화,장편,일본,28,"8,538,500",1179.0,"4,404,000",583,액션,12세이상관람가,독립/예술영화,both
229.0,가문의영광4가문의수난,정태원,(주)태원엔터테인먼트,,(주)넥스트엔터테인먼트월드(NEW),2011-09-07,개봉영화,장편,한국,537,"17,762,035,500",2363955.0,"4,095,559,500","516,319",코미디,15세이상관람가,일반영화,,2011.0,0.0,0.0,5.36,426.0,229.0,가문의 영광4 - 가문의 수난,(주)태원엔터테인먼트,,(주)넥스트엔터테인먼트월드(NEW),2011-09-07,개봉영화,장편,한국,537,"17,762,035,500",2363955.0,"4,095,559,500","516,319",코미디,15세이상관람가,일반영화,both
424.0,가문의영광5가문의귀환,정용기,(주)태원엔터테인먼트,,롯데쇼핑㈜롯데엔터테인먼트,2012-12-19,개봉영화,장편,한국,447,"8,330,342,500",1160021.0,"1,681,261,500","224,852",코미디,15세이상관람가,일반영화,Return of The Mafia,2012.0,0.0,0.0,8.37,837.0,424.0,가문의 영광5 - 가문의 귀환,(주)태원엔터테인먼트,,롯데쇼핑㈜롯데엔터테인먼트,2012-12-19,개봉영화,장편,한국,447,"8,330,342,500",1160021.0,"1,681,261,500","224,852",코미디,15세이상관람가,일반영화,both
1144.0,가버나움,나딘 라바키,,그린나래미디어(주),"그린나래미디어(주),플레이리스트(주)",2019-01-24,개봉영화,장편,기타,111,"1,162,817,819",139803.0,"670,222,439","77,918",드라마,15세이상관람가,독립/예술영화,Capernaum,2018.0,0.0,248.0,9.74,68.0,1144.0,가버나움,,그린나래미디어(주),"그린나래미디어(주),플레이리스트(주)",2019-01-24,개봉영화,장편,기타,111,"1,162,817,819",139803.0,"670,222,439","77,918",드라마,15세이상관람가,독립/예술영화,both
900.0,가비,장윤현,(주)오션필름,,(주)시네마서비스,2012-03-15,개봉영화,장편,한국,339,"1,969,360,500",270602.0,"632,097,000","82,433",드라마,15세이상관람가,일반영화,Gabi,2012.0,0.0,0.0,8.88,138.0,900.0,가비,(주)오션필름,,(주)시네마서비스,2012-03-15,개봉영화,장편,한국,339,"1,969,360,500",270602.0,"632,097,000","82,433",드라마,15세이상관람가,일반영화,both
3929.0,가시꽃,이돈구,디케이필름프로덕션,,㈜인디스토리,2013-08-22,개봉영화,장편,한국,12,"10,931,000",1565.0,"7,515,500",985,드라마,청소년관람불가,독립/예술영화,Fatal,2012.0,0.0,0.0,8.91,55.0,3929.0,가시꽃,디케이필름프로덕션,,㈜인디스토리,2013-08-22,개봉영화,장편,한국,12,"10,931,000",1565.0,"7,515,500",985,드라마,청소년관람불가,독립/예술영화,both
3397.0,가을우체국,임왕태,"BPM 엔터테인먼트,동아방송예술대학교산학협력단,HATCH FILM ,(주)미디어테라스",,(주)에스와이코마드,2017-10-19,개봉영화,장편,한국,74,"23,270,700",3099.0,"14,316,900","1,792",멜로/로맨스,12세이상관람가,독립/예술영화,Autumn Sonata,2015.0,0.0,564.0,8.51,55.0,3397.0,가을 우체국,"BPM 엔터테인먼트,동아방송예술대학교산학협력단,HATCH FILM ,(주)미디어테라스",,(주)에스와이코마드,2017-10-19,개봉영화,장편,한국,74,"23,270,700",3099.0,"14,316,900","1,792",멜로/로맨스,12세이상관람가,독립/예술영화,both
2681.0,가자장미여관으로,신정균,"드림로드,스크린조이",,(주)팝파트너스,2013-08-14,개봉영화,장편,한국,21,"29,545,500",8307.0,"8,825,500","1,693",멜로/로맨스,청소년관람불가,일반영화,,2013.0,0.0,0.0,7.43,30.0,2681.0,"가자, 장미여관으로","드림로드,스크린조이",,(주)팝파트너스,2013-08-14,개봉영화,장편,한국,21,"29,545,500",8307.0,"8,825,500","1,693",멜로/로맨스,청소년관람불가,일반영화,both
3310.0,가자장미여관으로2갈증,김봉은,드림로드,,(주)에이블엔터테인먼트,2014-04-10,개봉영화,장편,한국,20,"14,471,000",3534.0,"520,000",104,멜로/로맨스,청소년관람불가,일반영화,,2014.0,0.0,39.0,8.80,5.0,3310.0,가자! 장미여관으로 2 - 갈증,드림로드,,(주)에이블엔터테인먼트,2014-04-10,개봉영화,장편,한국,20,"14,471,000",3534.0,"520,000",104,멜로/로맨스,청소년관람불가,일반영화,both
3964.0,가자장미여관으로3방황,김봉은,(주)케이알씨지,,(주)케이알씨지,2014-10-08,개봉영화,장편,한국,20,"7,183,000",1529.0,"2,127,000",442,멜로/로맨스,청소년관람불가,일반영화,,2014.0,0.0,25.0,7.00,4.0,3964.0,가자! 장미여관으로 3 - 방황,(주)케이알씨지,,(주)케이알씨지,2014-10-08,개봉영화,장편,한국,20,"7,183,000",1529.0,"2,127,000",442,멜로/로맨스,청소년관람불가,일반영화,both
1618.0,가장따뜻한색블루,압델라티프 케시시,,판씨네마(주),판씨네마(주),2014-01-16,개봉영화,장편,프랑스,39,"380,280,200",49374.0,"261,628,200","32,766",드라마,청소년관람불가,독립/예술영화,Blue Is The Warmest Color,2013.0,1.0,0.0,9.41,79.0,1618.0,"가장 따뜻한 색, 블루",,판씨네마(주),판씨네마(주),2014-01-16,개봉영화,장편,프랑스,39,"380,280,200",49374.0,"261,628,200","32,766",드라마,청소년관람불가,독립/예술영화,both
3203.0,가족의나라,양영희,,(주)미로비젼,(주)미로비젼,2013-03-07,개봉영화,장편,일본,16,"29,842,000",4097.0,"21,375,000","2,789",드라마,12세이상관람가,독립/예술영화,Our Homeland,2012.0,0.0,0.0,9.60,28.0,3203.0,가족의 나라,,(주)미로비젼,(주)미로비젼,2013-03-07,개봉영화,장편,일본,16,"29,842,000",4097.0,"21,375,000","2,789",드라마,12세이상관람가,독립/예술영화,both
397.0,간기남,김형준,"(주)트로피엔터테인먼트,㈜더드림앤드픽쳐스",,(주)쇼박스,2012-04-11,개봉영화,장편,한국,356,"9,356,404,500",1246185.0,"2,480,022,000","313,190",코미디,청소년관람불가,일반영화,The Scent,2012.0,0.0,0.0,8.81,81.0,397.0,간기남,"(주)트로피엔터테인먼트,㈜더드림앤드픽쳐스",,(주)쇼박스,2012-04-11,개봉영화,장편,한국,356,"9,356,404,500",1246185.0,"2,480,022,000","313,190",코미디,청소년관람불가,일반영화,both
440.0,간신,민규동,(주)수필름,,롯데쇼핑㈜롯데엔터테인먼트,2015-05-21,개봉영화,장편,한국,697,"8,946,842,910",1110246.0,"2,421,410,210","289,236",사극,청소년관람불가,일반영화,The Treacherous,2015.0,0.0,4570.0,8.31,576.0,440.0,간신,(주)수필름,,롯데쇼핑㈜롯데엔터테인먼트,2015-05-21,개봉영화,장편,한국,697,"8,946,842,910",1110246.0,"2,421,410,210","289,236",사극,청소년관람불가,일반영화,both
391.0,간첩,우민호,(주)영화사울림,,롯데쇼핑㈜롯데엔터테인먼트,2012-09-20,개봉영화,장편,한국,576,"9,316,548,500",1310895.0,"2,407,402,000","326,457",드라마,15세이상관람가,일반영화,The Spies,2012.0,0.0,0.0,9.57,72.0,391.0,간첩,(주)영화사울림,,롯데쇼핑㈜롯데엔터테인먼트,2012-09-20,개봉영화,장편,한국,576,"9,316,548,500",1310895.0,"2,407,402,000","326,457",드라마,15세이상관람가,일반영화,both
2940.0,간츠,사토 신스케,,(주)도키엔터테인먼트,주식회사 마운틴픽쳐스,2011-07-28,개봉영화,장편,일본,18,"42,883,500",5798.0,"20,055,500","2,641",액션,15세이상관람가,독립/예술영화,GANTZ,2011.0,0.0,0.0,8.18,145.0,2940.0,간츠,,(주)도키엔터테인먼트,주식회사 마운틴픽쳐스,2011-07-28,개봉영화,장편,일본,18,"42,883,500",5798.0,"20,055,500","2,641",액션,15세이상관람가,독립/예술영화,both
