순번,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,영화구분,원제,제작년도,원작도서유무,네이버기대지수,_merge
2228.0,허블3d,토니 마이어스,"워너브러더스사㈜,아이맥스스페이스",,씨제이이앤엠(주),2011-05-05,개봉영화,장편,캐나다,8,"120,681,000","16,369","69,317,000","8,994",다큐멘터리,전체관람가,일반영화,IMAX: Hubble 3D,2010.0,0.0,0.0,both
4474.0,허비행콕무한한가능성,"더그 바이로,존 파인",,(주)에스와이코마드,(주)에스와이코마드,2019-02-21,개봉영화,장편,미국,11,"5,328,250",762,"2,829,050",338,다큐멘터리,전체관람가,독립/예술영화,Herbie Hancock: Possibilities,2006.0,0.0,27.0,both
484.0,허삼관,하정우,"(주)두타연,(주)판타지오픽쳐스",,(주)넥스트엔터테인먼트월드(NEW),2015-01-14,개봉영화,장편,한국,621,"7,405,415,569","955,175","1,879,461,269","232,983",드라마,12세이상관람가,일반영화,Chronicle of a Blood Merchant,2014.0,1.0,10731.0,both
818.0,허스토리,민규동,(주)수필름,,(주)넥스트엔터테인먼트월드(NEW),2018-06-27,개봉영화,장편,한국,696,"2,521,025,949","336,822","774,252,049","101,169",드라마,12세이상관람가,일반영화,Herstory,2017.0,0.0,494.0,both
818.0,허스토리,민규동,(주)수필름,,(주)넥스트엔터테인먼트월드(NEW),2018-06-27,개봉영화,장편,한국,696,"2,521,025,949","336,822","774,252,049","101,169",드라마,12세이상관람가,일반영화,Herstory,1995.0,0.0,4.0,both
1348.0,허큘리스,브렛 래트너,,워너브러더스 코리아(주),워너브러더스 코리아(주),2014-08-06,개봉영화,장편,미국,278,"669,733,800","86,528","197,356,400","24,172",액션,15세이상관람가,일반영화,Hercules,2014.0,0.0,594.0,both
6787.0,허클베리핀의매직어드벤쳐램프의요정지니에게소원을말해봐,블라드렌 바르베,,(주)소나무픽쳐스,(주)소나무픽쳐스,2017-01-26,개봉영화,장편,러시아,5,"130,000",24,"2,000",1,애니메이션,전체관람가,독립/예술영화,Huckleberry Finn and the Magical Seal,2012.0,0.0,3.0,both
1055.0,허트로커,캐서린 비글로우,볼테이지픽처스,(주)케이앤엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW),2010-04-22,개봉영화,장편,미국,166,"1,323,984,967","177,509","603,903,200","77,020",드라마,15세이상관람가,독립/예술영화,The Hurt Locker,2008.0,0.0,0.0,both
4547.0,허풍,공자관,"골든타이드픽처스(주),밀크픽처스",,골든타이드픽처스(주),2013-08-14,개봉영화,장편,한국,3,"3,031,000",656,"1,008,000",201,코미디,청소년관람불가,일반영화,The Bluff,2013.0,0.0,0.0,both
728.0,헌츠맨윈터스워,세딕 니콜라스 트로얀,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-04-13,개봉영화,장편,미국,557,"3,544,262,706","445,009","988,467,906","118,684",액션,12세이상관람가,일반영화,The Huntsman: Winter's War,2016.0,0.0,2702.0,both
1545.0,헌터킬러,도노반 마시,,(주)우성엔터테인먼트,씨네그루(주)키다리이엔티,2018-12-06,개봉영화,장편,미국,226,"462,748,450","56,350","159,119,600","18,822",액션,15세이상관람가,일반영화,Hunter Killer,2018.0,0.0,127.0,both
6413.0,헌트,맥 카터,,(주)누리픽쳐스,(주)누리픽쳐스,2015-07-30,개봉영화,장편,미국,1,"270,000",54,"270,000",54,공포(호러),15세이상관람가,일반영화,Haunt,2013.0,0.0,90.0,both
6131.0,헌팅더레전드,저스틴 스틸리,,주식회사 루믹스미디어,주식회사 루믹스미디어,2016-06-02,개봉영화,장편,미국,1,"300,000",60,"300,000",60,공포(호러),15세이상관람가,일반영화,Hunting the Legend,2014.0,0.0,30.0,both
6865.0,헌팅더팬텀,마리나 쿠나로바,,(주)콘텐츠윙,(주)콘텐츠윙,2016-02-04,개봉영화,장편,카자흐스탄,5,"155,000",19,"115,000",13,액션,15세이상관람가,독립/예술영화,Hunting the Phantom,2014.0,0.0,31.0,both
10353.0,헌팅인살렘악령의마을,쉐인 반 다이크,,(주)케이알씨지,(주)케이알씨지,2016-05-12,개봉영화,장편,미국,1,"5,000",1,0,0,공포(호러),15세이상관람가,일반영화,A Haunting in Salem,2011.0,0.0,36.0,both
4407.0,험악한꿈,나단 몰랜도,,판씨네마(주),판씨네마(주),2019-02-14,개봉영화,장편,미국,41,"6,724,000",850,"4,262,900",518,멜로/로맨스,15세이상관람가,독립/예술영화,Mean Dreams,2016.0,0.0,29.0,both
4111.0,헛소동,조스 웨던,,㈜영화사 백두대간,㈜영화사 백두대간,2017-07-27,개봉영화,장편,미국,5,"7,683,000","1,266","4,648,600",815,드라마,15세이상관람가,독립/예술영화,Much Ado About Nothing,2012.0,0.0,71.0,both
2803.0,헝거,스티브 맥퀸,,오드,오드,2016-03-17,개봉영화,장편,영국,56,"51,600,100","6,927","34,193,900","4,434",드라마,청소년관람불가,독립/예술영화,Hunger,2008.0,0.0,207.0,both
533.0,헝거게임더파이널,프란시스 로렌스,라이온스 게이트 필름즈,(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트,2015-11-18,개봉영화,장편,미국,661,"6,070,679,163","806,709","2,032,143,445","257,953",액션,15세이상관람가,일반영화,The Hunger Games: Mockingjay - Part 2,2015.0,1.0,13214.0,both
519.0,헝거게임모킹제이,프란시스 로렌스,라이온스 게이트 필름즈,(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트,2014-11-20,개봉영화,장편,미국,630,"6,400,058,044","854,377","2,215,556,744","283,167",어드벤처,15세이상관람가,일반영화,The Hunger Games: Mockingjay - Part 1,2014.0,1.0,14780.0,both
434.0,헝거게임캣칭파이어,프란시스 로렌스,라이온스 게이트 필름즈,(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트,2013-11-21,개봉영화,장편,미국,630,"7,850,816,000","1,125,739","2,851,643,500","385,304",판타지,15세이상관람가,일반영화,The Hunger Games: Catching Fire,2013.0,1.0,0.0,both
605.0,헝거게임판엠의불꽃,게리 로스,라이온스 게이트 필름즈,(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트,2012-04-05,개봉영화,장편,미국,514,"4,470,681,000","606,531","1,781,865,500","231,022",액션,15세이상관람가,일반영화,The Hunger Games,2012.0,0.0,0.0,both
3566.0,헝그리하트,사베리오 코스탄조,,찬란,찬란,2016-06-30,개봉영화,장편,이탈리아,15,"17,326,800","2,398","13,451,000","1,791",드라마,15세이상관람가,독립/예술영화,HUNGRY HEARTS,2014.0,0.0,279.0,both
1499.0,헤드,조운,(주)이든픽쳐스,,(주)에스비에스콘텐츠허브,2011-05-26,개봉영화,장편,한국,196,"462,025,000","61,414","119,747,500","14,988",액션,청소년관람불가,일반영화,,2011.0,0.0,0.0,both
10354.0,헤드헌터,모튼 틸덤,,,(주)투한미디어,2014-07-12,개봉영화,장편,노르웨이,1,"7,000",1,0,0,액션,청소년관람불가,일반영화,Headhunters,2011.0,0.0,887.0,both
973.0,헤라클레스레전드비긴즈,레니 할린,,(유)조이앤컨텐츠그룹,(주)넥스트엔터테인먼트월드(NEW),2014-04-10,개봉영화,장편,미국,390,"1,662,172,151","221,327","493,617,151","63,145",액션,15세이상관람가,일반영화,The legend of Hercules,2014.0,0.0,410.0,both
6934.0,헤라클레스전설의부활,닉 라이온,,스크린조이,스크린조이,2015-06-04,개봉영화,장편,미국,2,"60,000",12,"30,000",6,액션,청소년관람불가,일반영화,Hercules Reborn,2014.0,0.0,79.0,both
7502.0,헤리티지오브러브,유리 바실리에프,,(주)월드시네마,(주)월드시네마,2018-07-31,개봉영화,장편,러시아,1,"6,000",3,"6,000",3,멜로/로맨스,12세이상관람가,독립/예술영화,THE HERITAGE OF LOVE,2015.0,0.0,7.0,both
6414.0,헤멜,사샤 폴락,,(주)아바엔터테인먼트,주식회사 루믹스미디어,2014-11-27,개봉영화,장편,네덜란드,1,"270,000",54,"270,000",54,드라마,청소년관람불가,독립/예술영화,Hemel,2012.0,0.0,38.0,both
2889.0,헤밍웨이인하바나,밥 야리,,(주)무브먼트 픽쳐스,(주)라이크 콘텐츠,2018-07-05,개봉영화,장편,미국,20,"44,622,400","6,137","31,296,000","4,188",드라마,15세이상관람가,독립/예술영화,Papa Hemingway in Cuba,2016.0,0.0,33.0,both
5594.0,헤븐허스트,앤드류 C. 어린,,(주)아컴스튜디오,(주)아컴스튜디오,2017-05-04,개봉영화,장편,미국,1,"849,000",130,0,0,공포(호러),청소년관람불가,일반영화,Havenhurst,2016.0,0.0,1.0,both
10355.0,헤센컨스피러시,폴 브률스,,(주)누리픽쳐스,(주)누리픽쳐스,2011-04-07,개봉영화,장편,벨기에,1,"8,000",1,"8,000",1,범죄,15세이상관람가,일반영화,The Hessen Affair,2009.0,0.0,0.0,both
10357.0,헤이라이드죽음의마을,테론 R. 팔슨즈,,주식회사 루믹스미디어,주식회사 루믹스미디어,2015-10-22,개봉영화,장편,미국,1,"5,000",1,0,0,공포(호러),청소년관람불가,일반영화,Hayride 2,2015.0,0.0,4.0,both
7335.0,헤이세이미망인하숙집관리인을노려라,에노모토 토시로,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2013-01-18,개봉영화,장편,일본,1,"30,000",10,0,0,성인물(에로),청소년관람불가,일반영화,BOARDING HOUSE INTENDED JANITOR,2008.0,0.0,,both
7336.0,헤이세이미망인하숙집방빌려드립니다,에노모토 토시로,(주)도키엔터테인먼트,,(주)도키엔터테인먼트,2013-01-24,개봉영화,장편,일본,1,"30,000",10,0,0,성인물(에로),청소년관람불가,일반영화,BOARDING HOUSE RENT THE ROOM,2008.0,0.0,,both
1560.0,헤이와이어,스티븐 소더버그,,(주)영화사폴,씨너스엔터테인먼트(주),2012-07-05,개봉영화,장편,미국,200,"384,196,324","54,511","133,250,624","18,254",액션,15세이상관람가,일반영화,Haywire,2011.0,0.0,0.0,both
2221.0,헤이트발렌타인데이,니아 발다로스,블루스타 픽쳐스,㈜케이디미디어,㈜케이디미디어,2010-02-04,개봉영화,장편,미국,74,"127,687,241","16,566","63,328,500","7,895",멜로/로맨스,12세이상관람가,일반영화,I Hate Valentine's Day,2009.0,0.0,0.0,both
1206.0,헤이트풀8,쿠엔틴 타란티노,,(주)누리픽쳐스,(주)누리픽쳐스,2016-01-07,개봉영화,장편,미국,167,"996,168,400","120,352","457,137,100","54,514",액션,청소년관람불가,독립/예술영화,The Hateful Eight,2015.0,0.0,973.0,both
1807.0,헤일시저,"에단 코엔,조엘 코엔",,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-03-24,개봉영화,장편,미국,253,"271,122,300","34,295","156,527,000","19,272",코미디,12세이상관람가,독립/예술영화,"Hail, Caesar!",2016.0,0.0,471.0,both
10358.0,헤픈아내남편보다이웃노인,토미죠 타로,,(주)영진크리에이티브,(주)영진크리에이티브,2018-10-11,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,RoujintoLOVE,2017.0,0.0,0.0,both
10359.0,헤픈여자섹파구해요,후지모토 죠지,,(주)영진크리에이티브,(주)영진크리에이티브,2018-12-20,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,Hurin[sukosiaisite],2016.0,0.0,1.0,both
5444.0,헤픈젤비밀의몸캠,마의성,굿픽처스,,노바엔터테인먼트,2017-02-15,개봉영화,장편,한국,20,"805,000",159,"524,000",106,멜로/로맨스,청소년관람불가,일반영화,,2016.0,0.0,73.0,both
2955.0,헨리스크라임,말콤 벤빌,,(유)조이앤컨텐츠그룹,(주)팝파트너스,2013-01-31,개봉영화,장편,미국,65,"41,616,000","5,663","16,660,500","2,241",범죄,15세이상관람가,일반영화,Henry's Crime,2010.0,0.0,0.0,both
4386.0,헨젤과그레텔,에이드리언 노블,,(주)케빈앤컴퍼니,(주)케빈앤컴퍼니,2016-04-17,개봉영화,장편,독일,8,"16,307,500",872,"13,996,500",763,공연,전체관람가,일반영화,Hansel And Gretel,2015.0,0.0,49.0,both
10360.0,헨젤과그레텔2,벤 드마리,,(주)케이알씨지,(주)케이알씨지,2016-11-24,개봉영화,장편,미국,1,"4,000",1,0,0,공포(호러),청소년관람불가,일반영화,Hansel vs. Gretel,2015.0,0.0,74.0,both
7337.0,헨젤과그레텔2014,안소니 C. 페란트,,스크린조이,스크린조이,2014-09-30,개봉영화,장편,미국,1,"40,000",10,0,0,공포(호러),청소년관람불가,일반영화,Hansel & Gretel,2013.0,0.0,63.0,both
174.0,헬로우고스트,김영탁,(주)워터앤트리,,(주)넥스트엔터테인먼트월드(NEW),2010-12-22,개봉영화,장편,한국,472,"21,154,651,779","2,897,477","6,343,048,000","823,854",코미디,12세이상관람가,일반영화,Hello Ghost,2010.0,0.0,0.0,both
4863.0,헬리,아마트 에스칼란테,,(주)컴퍼니엘,(주)컴퍼니엘,2014-08-28,개봉영화,장편,멕시코,4,"2,094,000",386,0,0,드라마,청소년관람불가,독립/예술영화,Heli,2013.0,0.0,84.0,both
10361.0,헬릭스,에릭 피티,,주식회사 레드아이스,주식회사 레드아이스,2016-12-09,개봉영화,장편,캐나다,1,"5,000",1,0,0,SF,12세이상관람가,일반영화,Helix,2015.0,0.0,22.0,both
658.0,헬머니,신한솔,"(주)전망좋은 영화사,TCO(주)더콘텐츠온",,(주)넥스트엔터테인먼트월드(NEW),2015-03-05,개봉영화,장편,한국,422,"4,096,141,972","519,983","799,976,772","98,593",코미디,청소년관람불가,일반영화,Granny's Got Talent,2014.0,0.0,6556.0,both
10362.0,헬버스,롤프 카네프스키,,(주)퍼스트런,(주)퍼스트런,2018-04-05,개봉영화,장편,미국,1,"1,000",1,0,0,공포(호러),청소년관람불가,일반영화,Bus Party to Hell,2017.0,0.0,1.0,both
3805.0,헬벤더스최후의성전,J.T. 페티,,(주)소나무픽쳐스,(주)소나무픽쳐스,2014-05-01,개봉영화,장편,미국,4,"3,792,000","1,801","2,925,000","1,400",공포(호러),청소년관람불가,일반영화,Hellbenders,2011.0,0.0,15.0,both
4001.0,헬터스켈터,니나가와 미카,,(주)콘텐츠게이트,팝엔터테인먼트,2013-05-09,개봉영화,장편,일본,19,"11,023,000","1,484","4,478,000",601,드라마,청소년관람불가,독립/예술영화,Helter Skelter,2012.0,0.0,0.0,both
3683.0,헬페스트,그레고리 플로킨,,(주)누리픽쳐스,(주)삼백상회,2018-12-13,개봉영화,장편,미국,82,"16,378,800","2,047","5,523,450",616,공포(호러),15세이상관람가,일반영화,Hell Fest,2018.0,0.0,20.0,both
1130.0,헬프,테이트 테일러,,한국소니픽쳐스릴리징브에나비스타영화㈜,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-11-03,개봉영화,장편,미국,163,"1,045,217,500","143,738","592,894,500","78,752",드라마,전체관람가,일반영화,The Help,2011.0,1.0,0.0,both
2438.0,현기증,이돈구,(주)한이야기,,메가박스중앙(주)플러스엠,2014-11-06,개봉영화,장편,한국,71,"79,449,300","11,785","29,815,300","4,273",가족,청소년관람불가,독립/예술영화,Entangled,2014.0,0.0,1766.0,both
6761.0,현상금사냥꾼,안소니 오브라이언,,(유)조이앤시네마,(유)조이앤시네마,2017-09-21,개봉영화,장편,미국,5,"67,000",27,"6,000",3,서부극(웨스턴),청소년관람불가,독립/예술영화,The Timber,2015.0,0.0,10.0,both
10363.0,현역여대생의실화,칸바라 이쿠토,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2016-05-04,개봉영화,장편,일본,1,"8,000",1,0,0,성인물(에로),청소년관람불가,일반영화,Collage girl Targeted boobs Jealousy is sprout,2015.0,0.0,0.0,both
10364.0,현장의여자꼬시기,후지타 미키오,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2019-02-15,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화,Construction Site Dolls,2017.0,0.0,0.0,both
6667.0,혈랑붉은전사,프레드 완,,(주)컨텐츠 빌리지,(주)드림팩트엔터테인먼트,2018-08-30,개봉영화,장편,홍콩,6,"112,000",33,"24,000",12,액션,15세이상관람가,독립/예술영화,Summer of Fire,2017.0,0.0,4.0,both
3069.0,혈적자황제암살단,유위강,,(주)소나무픽쳐스,(주)소나무픽쳐스,2013-11-14,개봉영화,장편,중국,5,"10,555,000","5,022","8,304,000","4,122",액션,청소년관람불가,독립/예술영화,The Guillotines,2012.0,0.0,0.0,both
1687.0,혈투,박훈정,(주)영화사비단길,,(주)싸이더스,2011-02-24,개봉영화,장편,한국,169,"329,280,000","43,947","93,141,000","11,662",액션,15세이상관람가,일반영화,The Showdown,2010.0,0.0,0.0,both
7338.0,혐오스런사쿠라코의일생,오부치 아키라,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2013-11-21,개봉영화,장편,일본,1,"50,000",10,0,0,성인물(에로),청소년관람불가,일반영화,MEMORIES OF SAKURAKO,2007.0,0.0,,both
735.0,협녀칼의기억,박흥식,(주)티피에스컴퍼니,,롯데쇼핑㈜롯데엔터테인먼트,2015-08-13,개봉영화,장편,한국,572,"3,360,045,489","431,310","999,537,689","123,013",사극,15세이상관람가,일반영화,Memories of the Sword,2015.0,0.0,5465.0,both
277.0,협상,이종석,"(주)제이케이필름,그리고픽처스,씨제이이앤엠(주)",,씨제이이앤엠(주),2018-09-19,개봉영화,장편,한국,919,"17,032,133,166","1,967,721","3,777,056,966","424,008",범죄,15세이상관람가,일반영화,THE NEGOTIATION,2018.0,0.0,946.0,both
166.0,형,권수경,굿초이스컷픽쳐스(주),,씨제이이앤엠(주),2016-11-23,개봉영화,장편,한국,993,"23,129,111,893","2,982,022","5,484,309,343","675,698",코미디,12세이상관람가,일반영화,MY ANNOYING BROTHER,2016.0,0.0,25600.0,both
4985.0,형님아내,이돌,이돌영화사,,이돌영화사,2016-05-03,개봉영화,장편,한국,19,"1,555,000",300,"577,000",114,멜로/로맨스,청소년관람불가,일반영화,,2016.0,0.0,280.0,both
5415.0,형님아내3아랫집부인,이돌,이돌영화사,,이돌영화사,2017-04-13,개봉영화,장편,한국,20,"846,000",165,"568,000",114,멜로/로맨스,청소년관람불가,일반영화,Brother's wlfe3,2016.0,0.0,80.0,both
5298.0,형님아내4우주공주춘향,이돌,이돌영화사,,이돌영화사,2018-04-25,개봉영화,장편,한국,1,"995,000",180,"666,000",126,,청소년관람불가,일반영화,,2017.0,0.0,6.0,both
5357.0,형부를탐하다,최정자,(주)가온콘텐츠,,(주)가온콘텐츠,2019-04-10,개봉영화,장편,한국,2,"951,000",173,"684,000",130,드라마,청소년관람불가,일반영화,,2018.0,0.0,5.0,both
10367.0,형부와처제,김민식,(주)영화사가을,,(주)영화사가을,2017-02-02,개봉영화,장편,한국,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,,2016.0,0.0,39.0,both
10369.0,형수금단의열매,키탄,,(주)영진크리에이티브,(주)영진크리에이티브,2017-07-07,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,,2016.0,0.0,1.0,both
10373.0,형수님과의하룻밤,나카노 료,,(주)영진크리에이티브,(주)영진크리에이티브,2016-11-17,개봉영화,장편,일본,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,Miboujin,2014.0,0.0,90.0,both
10372.0,형수님끝판왕,베타 타카오,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2019-01-04,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화,Kinshin-aniyome-sokan,2017.0,0.0,0.0,both
10375.0,형수님을탐하다,세츠나,,(주)영진크리에이티브,(주)영진크리에이티브,2017-10-14,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,Himitsu:Baretesimatta Hitoduma,2016.0,0.0,0.0,both
10376.0,형수님의남자,토미죠 타로,,(주)영진크리에이티브,(주)영진크리에이티브,2018-09-20,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,Giteitotuma,2017.0,0.0,0.0,both
10377.0,형수님의수치심,베타 타카오,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2019-01-04,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,Karitai Aniyome,2017.0,0.0,1.0,both
10378.0,형수에게셀카정사,오우치 아이리,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2017-12-21,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화,Wanna Fuck with Sister-in-Law Who Looks Very Dirty 2,2016.0,0.0,0.0,both
10379.0,형수의젖은오후,타케호라 테츠야,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2016-07-01,개봉영화,장편,일본,1,"8,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,Sister's secret,2015.0,0.0,11.0,both
5378.0,형수의직업,노현진,(주)마이애미미디어,,(주)마이애미미디어,2017-08-31,개봉영화,장편,한국,20,"913,000",170,"524,000",106,멜로/로맨스,청소년관람불가,일반영화,,2017.0,0.0,7.0,both
10381.0,형수의참맛,나기라 겐조,,(주)라온컴퍼니플러스,(주)라온컴퍼니플러스,2019-02-12,개봉영화,장편,일본,1,"5,000",1,0,0,드라마,청소년관람불가,일반영화,GITEINO NIKUYOKU,2017.0,0.0,0.0,both
10370.0,형수잘못된관계,후지모토 죠지,,(주)영진크리에이티브,(주)영진크리에이티브,2018-11-29,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,Gamandekinai,2016.0,0.0,0.0,both
4931.0,형의여자,"모리카와 케이,모리오카 토시유키",(유)쏘아필름,,(유)쏘아필름,2016-12-15,개봉영화,장편,한국,1,"2,411,000",337,"2,128,000",284,멜로/로맨스,청소년관람불가,일반영화,,2016.0,0.0,61.0,both
5418.0,혜원아사랑해,김기현,양전프로덕션,,양전프로덕션,2012-03-29,개봉영화,장편,한국,4,"962,000",164,"110,000",22,미스터리,청소년관람불가,독립/예술영화,Love Mystery,2011.0,0.0,0.0,both
2504.0,혜화동,민용근,비밀의화원,,㈜인디스토리,2011-02-17,개봉영화,장편,한국,23,"81,228,600","10,843","61,263,100","7,819",드라마,15세이상관람가,독립/예술영화,Re-encounter,2010.0,0.0,0.0,both
4889.0,호두까기인형,정성복,(주)패뷸러스,,(주)패뷸러스,2014-12-07,개봉영화,장편,한국,1,"1,488,000",372,"1,488,000",372,공연,전체관람가,일반영화,Nutcracker,2014.0,0.0,29.0,both
1678.0,호두까기인형3d,안드레이 콘찰로프스키,,(주)토러스엔터테인먼트,(주)나이너스엔터테인먼트,2013-01-03,개봉영화,장편,미국,132,"298,444,000","44,677","82,419,500","11,486",가족,전체관람가,일반영화,The Nutcracker in 3D,2009.0,0.0,0.0,both
662.0,호두까기인형과4개의왕국,"라세 할스트롬,조 존스톤",,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2018-12-06,개봉영화,장편,미국,294,"4,153,747,200","518,272","1,221,527,400","146,274",판타지,전체관람가,일반영화,The Nutcracker and the Four Realms,2018.0,0.0,565.0,both
2394.0,호두까기인형장난감왕국대모험,에두와르도 슐츠,,THE 픽쳐스,THE 픽쳐스,2016-12-15,개봉영화,장편,페루,96,"87,481,400","12,542","21,877,600","2,556",애니메이션,전체관람가,독립/예술영화,The Nutcracker Sweet,2015.0,0.0,189.0,both
2646.0,호랑이보다무서운겨울손님,이광국,영화사 벽돌,,"그린나래미디어(주),무브먼트",2018-04-12,개봉영화,장편,한국,134,"70,058,900","8,680","44,562,500","5,323",멜로/로맨스,15세이상관람가,독립/예술영화,A Tiger in Winter,2017.0,0.0,978.0,both
2082.0,호밀밭의반항아,대니 스트롱,,주식회사 디에스이이디,(주)트리플픽쳐스,2018-10-18,개봉영화,장편,미국,68,"171,864,157","20,631","106,648,757","12,433",드라마,12세이상관람가,독립/예술영화,Rebel in the Rye,2017.0,0.0,133.0,both
2219.0,호비와동화나라대모험,히라바야시 이사무,,(주)머스트씨무비릴리징컴퍼니,(주)머스트씨무비릴리징컴퍼니,2016-12-08,개봉영화,장편,일본,81,"115,425,000","16,620","35,453,000","5,053",애니메이션,전체관람가,일반영화,Shimajiro’s Wow! Shimajiro And The Magical Picture Book,2016.0,0.0,330.0,both
2271.0,호비와무지개오아시스대모험,히라바야시 이사무,,(주)머스트씨무비릴리징컴퍼니,(주)머스트씨무비릴리징컴퍼니,2017-09-07,개봉영화,장편,일본,103,"104,470,000","15,101","21,292,000","2,985",애니메이션,전체관람가,일반영화,Shimajiro and the Rainbow Oasis,2017.0,0.0,218.0,both
2328.0,호비와엄마나무섬의비밀,히라바야시 이사무,,(주)머스트씨무비릴리징컴퍼니,(주)머스트씨무비릴리징컴퍼니,2015-07-02,개봉영화,장편,일본,74,"94,353,500","13,802","30,044,000","4,250",애니메이션,전체관람가,독립/예술영화,劇場版 しまじろうのわお ! しまじろうとおおきなき,2015.0,0.0,123.0,both
2276.0,호비와후후의대모험무지개꽃을구하라,히라바야시 이사무,,(주)머스트씨무비,(주)머스트씨무비,2013-09-26,개봉영화,장편,일본,45,"97,632,500","15,050","30,519,000","4,385",애니메이션,전체관람가,일반영화,SHIMAJIRO'S WOW!GREAT ADVENTURE OF SHIMAJIRO AND FUFU SAVE THE RAINBOW COLORED FLOWER,2013.0,0.0,0.0,both
178.0,호빗다섯군대전투,피터 잭슨,,워너브러더스 코리아(주),워너브러더스 코리아(주),2014-12-17,개봉영화,장편,미국,926,"24,268,487,685","2,836,774","7,327,248,685","809,402",어드벤처,12세이상관람가,일반영화,The Hobbit: The Battle of the Five Armies,2014.0,0.0,16936.0,both
180.0,호빗뜻밖의여정,피터 잭슨,,워너브러더스 코리아(주),워너브러더스 코리아(주),2012-12-13,개봉영화,장편,미국,"1,028","23,436,820,716","2,818,993","8,241,919,216","910,976",어드벤처,12세이상관람가,일반영화,The Hobbit: An Unexpected Journey,2012.0,0.0,0.0,both
239.0,호빗스마우그의폐허,피터 잭슨,,워너브러더스 코리아(주),워너브러더스 코리아(주),2013-12-12,개봉영화,장편,미국,811,"17,850,613,316","2,282,744","3,736,656,816","471,461",어드벤처,12세이상관람가,일반영화,The Hobbit : The Desolation of Smaug,2013.0,0.0,0.0,both
3603.0,호세마리아신부의길,롤랑 조페,,(주)토러스엔터테인먼트,(유)영화사 화수분,2013-11-28,개봉영화,장편,미국,5,"13,931,000","2,274","8,688,000","1,311",드라마,15세이상관람가,독립/예술영화,There Be Dragons,2011.0,0.0,0.0,both
10383.0,호수괴물,크리스 메이저스,,(주)티에스앤컴퍼니,(주)티에스앤컴퍼니,2017-03-28,개봉영화,장편,미국,1,"8,000",1,0,0,공포(호러),15세이상관람가,일반영화,Lake eerie,2016.0,0.0,25.0,both
1699.0,호스트,앤드류 니콜,,(주)누리픽쳐스,(주)넥스트엔터테인먼트월드(NEW),2013-04-04,개봉영화,장편,미국,244,"298,122,000","42,708","125,853,000","17,599",SF,15세이상관람가,일반영화,The Host,2013.0,0.0,0.0,both
7339.0,호스트걸의비밀섹스,야마가 타카유키,,(유)조이앤컨텐츠그룹,(유)조이앤컨텐츠그룹,2014-08-26,개봉영화,장편,일본,1,"40,000",10,0,0,멜로/로맨스,청소년관람불가,일반영화,Sachi - The Killer,2011.0,0.0,6.0,both
7340.0,호스티스접대부의생활,오부치 아키라,,(주)영진크리에이티브,(주)영진크리에이티브,2016-02-29,개봉영화,장편,일본,1,"100,000",10,0,0,멜로/로맨스,청소년관람불가,일반영화,Jissetu Gokutsuma Ninkyoudou3,2010.0,0.0,,both
