"TITLE","OPEN_DT","OPEN_MONTH","OPEN_QUARTER","SHOW_TM","NATION_NM","TOP_COMPANY_NM","PRI_GENRE_NM","WATCH_GRADE_NM","SERIES","NAVER_CMT_NN","NAVER_EX_PT","ORI_BOOK","AUDI_ACC"
"블레이드 러너 2049","2017-10-12","10","4",163,"미국","기타","SF","15세이상관람가","1",916,2343,"0",321018
"극적인 하룻밤","2015-12-03","12","4",107,"한국","기타","멜로","청소년관람불가","0",94,2589,"0",320923
"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성","2014-01-09","1","1",94,"일본","씨제이이앤엠(주)","애니메이션","전체관람가","1",153,0,"0",320409
"아기배달부 스토크","2016-12-07","12","4",86,"미국","워너브러더스 코리아(주)","애니메이션","전체관람가","0",296,1376,"0",320353
"뮨: 달의 요정","2015-09-24","9","3",85,"프랑스","기타","애니메이션","전체관람가","0",180,747,"0",319072
"빅풋 주니어","2017-08-09","8","3",91,"벨기에","기타","애니메이션","전체관람가","0",145,1059,"0",318737
"검우강호","2010-10-14","10","4",112,"홍콩","기타","액션","15세이상관람가","0",94,0,"0",318157
"도리화가","2015-11-25","11","4",109,"한국","씨제이이앤엠(주)","사극","12세이상관람가","0",976,12459,"1",317505
"세상에서 가장 아름다운 이별","2011-04-20","4","2",125,"한국","(주)넥스트엔터테인먼트월드(NEW)","드라마","15세이상관람가","0",156,0,"0",316788
"레드카펫","2014-10-23","10","4",117,"한국","기타","멜로","15세이상관람가","0",257,4017,"0",316780
"미녀와 야수","2014-06-18","6","2",113,"프랑스","(주)넥스트엔터테인먼트월드(NEW)","판타지","전체관람가","0",55,1492,"1",315348
"캐롤","2016-02-04","2","1",118,"미국","기타","드라마","청소년관람불가","0",72,1191,"1",315321
"차이니즈 조디악","2013-02-27","2","1",123,"중국","롯데쇼핑㈜롯데엔터테인먼트","액션","12세이상관람가","1",547,0,"0",315305
"번 더 스테이지: 더 무비","2018-11-15","11","4",82,"한국","기타","기타","전체관람가","0",94,1765,"0",315010
"마이 블랙 미니드레스","2011-03-24","3","1",108,"한국","씨제이이앤엠(주)","드라마","15세이상관람가","0",215,0,"1",313953
"비행기 2: 소방구조대","2014-08-13","8","3",83,"미국","기타","애니메이션","전체관람가","0",30,868,"0",311456
"트루스 오어 데어","2018-05-22","5","2",99,"미국","유니버설픽쳐스인터내셔널 코리아(유)","공포","15세이상관람가","0",47,144,"0",310956
"주피터 어센딩","2015-02-05","2","1",127,"미국","워너브러더스 코리아(주)","SF","12세이상관람가","0",169,1428,"0",309729
"위대한 소원","2016-04-21","4","2",93,"한국","(주)넥스트엔터테인먼트월드(NEW)","코미디","15세이상관람가","0",333,3408,"0",308180
"가디언의 전설","2010-10-28","10","4",96,"미국","워너브러더스 코리아(주)","애니메이션","전체관람가","0",101,0,"1",307217
"빌리와 용감한 녀석들 2","2013-02-21","2","1",82,"인도","기타","애니메이션","전체관람가","0",198,0,"0",306837
"덕구","2018-04-05","4","2",91,"한국","기타","드라마","전체관람가","0",61,446,"0",306126
"개를 훔치는 완벽한 방법","2014-12-31","12","4",109,"한국","기타","드라마","전체관람가","0",466,5046,"1",306119
"패딩턴","2015-01-07","1","1",95,"영국","롯데쇼핑㈜롯데엔터테인먼트","코미디","전체관람가","0",283,1592,"1",305100
"포켓몬 더 무비 XY 후파: 광륜의 초마신","2015-12-23","12","4",79,"일본","기타","애니메이션","전체관람가","0",156,5689,"0",300477
"빌리와 용감한 녀석들 3D","2012-08-08","8","3",93,"독일","기타","애니메이션","전체관람가","0",16,0,"0",299434
"프랑켄슈타인: 불멸의 영웅","2014-02-06","2","1",92,"미국","기타","액션","12세이상관람가","0",128,0,"0",298983
"오즈의 마법사: 돌아온 도로시","2015-02-12","2","1",91,"미국","(주)박수엔터테인먼트","애니메이션","전체관람가","0",41,2669,"0",298298
"위험한 관계","2012-10-11","10","4",111,"한국","씨제이이앤엠(주)","멜로","청소년관람불가","0",98,0,"0",298086
"스포트라이트","2016-02-24","2","1",128,"미국","(주)팝엔터테인먼트","드라마","15세이상관람가","0",89,1122,"0",297944
"구스범스","2016-01-14","1","1",103,"미국","유니버설픽쳐스인터내셔널 코리아(유)","액션","12세이상관람가","1",768,2541,"1",297356
"로렉스","2012-05-03","5","2",86,"미국","유니버설픽쳐스인터내셔널 코리아(유)","애니메이션","전체관람가","0",64,0,"0",297025
"모모와 다락방의 수상한 요괴들","2012-07-05","7","3",120,"일본","기타","애니메이션","전체관람가","0",130,0,"0",295189
"포인트 브레이크","2016-01-07","1","1",113,"미국","기타","범죄","15세이상관람가","0",224,1262,"0",294320
"극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」","2011-12-22","12","4",97,"일본","씨제이이앤엠(주)","애니메이션","전체관람가","1",201,0,"0",293787
"이스케이프 플랜","2013-12-05","12","4",115,"미국","기타","액션","청소년관람불가","1",120,0,"0",292655
"베스트 키드","2010-06-10","6","2",140,"미국","기타","가족","12세이상관람가","0",151,0,"0",292529
"러브, 로지","2014-12-10","12","4",103,"영국","(주)넥스트엔터테인먼트월드(NEW)","코미디","15세이상관람가","0",111,2861,"1",292430
"더 그레이","2012-02-16","2","1",116,"미국","기타","액션","15세이상관람가","0",39,0,"0",292217
"앨빈과 슈퍼밴드: 악동 어드벤처","2016-02-04","2","1",91,"미국","이십세기폭스코리아(주)","애니메이션","전체관람가","1",283,2567,"0",289645
"런 올 나이트","2015-03-19","3","1",115,"미국","워너브러더스 코리아(주)","액션","청소년관람불가","0",126,1118,"0",289534
"혼숨","2016-10-26","10","4",88,"한국","기타","공포","15세이상관람가","0",115,4178,"0",288016
"커뮤터","2018-01-24","1","1",104,"영국","기타","액션","15세이상관람가","0",177,841,"0",286042
"후드","2018-11-28","11","4",116,"미국","기타","어드벤처","12세이상관람가","0",56,433,"0",284601
"신데렐라:마법 반지의 비밀","2019-02-20","2","1",87,"미국","기타","애니메이션","전체관람가","0",13,220,"0",284526
"네버엔딩 스토리","2012-01-18","1","1",114,"한국","기타","코미디","15세이상관람가","0",99,0,"0",283449
"다이노 타임","2015-04-30","4","2",85,"한국","씨제이이앤엠(주)","애니메이션","전체관람가","0",96,646,"0",283300
"인서전트","2015-03-25","3","1",119,"미국","롯데쇼핑㈜롯데엔터테인먼트","SF","15세이상관람가","1",237,3194,"1",282662
"포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」","2016-12-22","12","4",94,"일본","기타","애니메이션","전체관람가","0",139,3705,"0",282419
"프레데터스","2010-08-26","8","3",106,"미국","이십세기폭스코리아(주)","액션","15세이상관람가","0",164,0,"0",281642
"오큘러스","2014-05-29","5","2",102,"미국","기타","미스터리","15세이상관람가","0",87,1603,"0",279488
"극장판 안녕 자두야","2016-05-04","5","2",75,"한국","씨제이이앤엠(주)","애니메이션","전체관람가","0",31,1719,"0",278914
"사랑에 대한 모든 것","2014-12-10","12","4",123,"미국","유니버설픽쳐스인터내셔널 코리아(유)","멜로","12세이상관람가","0",99,2704,"0",278015
"존 윅 - 리로드","2017-02-22","2","1",122,"미국","기타","액션","청소년관람불가","1",254,1842,"0",276379
"우리는 동물원을 샀다","2012-01-18","1","1",124,"미국","이십세기폭스코리아(주)","가족","전체관람가","0",49,0,"1",276334
"눈의 여왕","2013-02-07","2","1",76,"러시아","(주)넥스트엔터테인먼트월드(NEW)","애니메이션","전체관람가","0",179,0,"0",274229
"목소리의 형태","2017-05-09","5","2",129,"일본","기타","애니메이션","전체관람가","0",354,8858,"1",272877
"바울","2018-10-31","10","4",107,"미국","기타","드라마","15세이상관람가","0",21,212,"0",272364
"짱구는 못말려 극장판: 태풍을 부르는 황금스파이 대작전","2012-04-26","4","2",107,"일본","롯데쇼핑㈜롯데엔터테인먼트","애니메이션","전체관람가","1",192,0,"0",272062
"울프맨","2010-02-11","2","1",102,"미국","유니버설픽쳐스인터내셔널 코리아(유)","공포","청소년관람불가","0",56,0,"0",270683
"가비","2012-03-15","3","1",115,"한국","기타","드라마","15세이상관람가","0",138,0,"0",270602
"롤러코스터","2013-10-17","10","4",93,"한국","씨제이이앤엠(주)","코미디","15세이상관람가","0",342,0,"0",270148
"헨젤과 그레텔: 마녀 사냥꾼 3D","2013-02-14","2","1",87,"미국","씨제이이앤엠(주)","액션","청소년관람불가","0",220,0,"0",269510
"상하이","2011-01-27","1","1",103,"미국","(주)넥스트엔터테인먼트월드(NEW)","드라마","15세이상관람가","0",85,0,"0",269157
"모털 엔진","2018-12-05","12","4",128,"미국","유니버설픽쳐스인터내셔널 코리아(유)","액션","12세이상관람가","0",75,508,"1",268921
"친구와 연인사이","2011-02-10","2","1",108,"미국","기타","코미디","청소년관람불가","0",16,0,"0",267843
"파이스토리 : 악당상어 소탕작전","2013-01-10","1","1",80,"미국","기타","애니메이션","전체관람가","0",126,0,"0",267373
"19곰 테드","2012-09-27","9","3",106,"미국","유니버설픽쳐스인터내셔널 코리아(유)","코미디","청소년관람불가","1",22,0,"0",266574
"백 투 더 비기닝","2015-02-26","2","1",106,"미국","롯데쇼핑㈜롯데엔터테인먼트","SF","15세이상관람가","0",136,479,"0",266389
"저스틴","2013-12-31","12","4",96,"스페인","(주)넥스트엔터테인먼트월드(NEW)","애니메이션","전체관람가","0",115,0,"0",266253
"투모로우랜드","2015-05-27","5","2",129,"미국","기타","액션","12세이상관람가","0",131,1272,"0",265744
"극장판 도라에몽: 진구의 인어대해전","2010-07-28","7","3",98,"일본","기타","애니메이션","전체관람가","0",112,0,"0",264918
"나를 차버린 스파이","2018-08-22","8","3",117,"미국","기타","액션","15세이상관람가","0",30,131,"0",264766
"마야","2014-09-04","9","3",87,"독일","(주)박수엔터테인먼트","애니메이션","전체관람가","0",74,224,"1",262289
"악질경찰","2019-03-20","3","1",127,"한국","워너브러더스 코리아(주)","범죄","청소년관람불가","0",58,237,"0",262235
"스파이 브릿지","2015-11-05","11","4",141,"미국","이십세기폭스코리아(주)","스릴러","12세이상관람가","0",196,878,"0",260721
"원더","2017-12-27","12","4",113,"미국","기타","드라마","전체관람가","0",212,1437,"1",260506
"장고:분노의 추적자","2013-03-21","3","1",165,"미국","기타","서부극","청소년관람불가","0",456,0,"0",260144
"공범자들","2017-08-17","8","3",105,"한국","기타","다큐멘터리","15세이상관람가","0",681,10237,"0",258478
"함정","2015-09-10","9","3",96,"한국","기타","스릴러","청소년관람불가","0",309,2023,"0",257716
"명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀","2015-02-12","2","1",91,"일본","씨제이이앤엠(주)","애니메이션","12세이상관람가","1",286,8040,"0",257381
"파이널 데스티네이션5","2011-09-08","9","3",92,"미국","워너브러더스 코리아(주)","공포","청소년관람불가","0",81,0,"0",257193
"쓰리 데이즈","2010-12-22","12","4",133,"미국","롯데쇼핑㈜롯데엔터테인먼트","범죄","15세이상관람가","0",128,0,"0",257106
"언브로큰","2015-01-07","1","1",137,"미국","유니버설픽쳐스인터내셔널 코리아(유)","액션","15세이상관람가","1",176,3318,"1",256475
"카우보이 & 에이리언","2011-08-11","8","3",118,"미국","씨제이이앤엠(주)","액션","15세이상관람가","0",108,0,"0",256346
"기묘한 가족","2019-02-13","2","1",111,"한국","기타","코미디","12세이상관람가","0",129,1050,"0",256202
"밤의 여왕","2013-10-17","10","4",113,"한국","기타","멜로","15세이상관람가","0",383,0,"0",252475
"노벰버 맨","2014-10-16","10","4",101,"미국","롯데쇼핑㈜롯데엔터테인먼트","액션","15세이상관람가","0",86,569,"0",252444
"비밀은 없다","2016-06-23","6","2",102,"한국","씨제이이앤엠(주)","스릴러","청소년관람불가","0",173,3971,"0",250650
"소셜포비아","2015-03-12","3","1",102,"한국","기타","스릴러","15세이상관람가","0",86,5302,"0",248215
"월 스트리트: 머니 네버 슬립스","2010-10-21","10","4",133,"미국","이십세기폭스코리아(주)","드라마","12세이상관람가","0",42,0,"0",245343
"적과의 동침","2011-04-27","4","2",136,"한국","기타","드라마","12세이상관람가","0",237,0,"0",243094
"툼스톤","2014-09-18","9","3",113,"미국","기타","액션","청소년관람불가","0",129,1097,"1",242707
"명탐정 코난:감벽의 관","2018-02-14","2","1",106,"일본","씨제이이앤엠(주)","애니메이션","12세이상관람가","1",412,1500,"0",242164
"캡틴 필립스","2013-10-23","10","4",133,"미국","기타","액션","15세이상관람가","0",243,0,"1",241514
"창문 넘어 도망친 100세 노인","2014-06-18","6","2",114,"스웨덴","기타","어드벤처","15세이상관람가","0",130,754,"1",240990
"아이 필 프리티","2018-06-06","6","2",109,"미국","기타","코미디","15세이상관람가","0",40,234,"0",240148
"서약","2012-03-14","3","1",104,"미국","기타","드라마","15세이상관람가","0",30,0,"1",239483
"미옥","2017-11-09","11","4",90,"한국","기타","범죄","청소년관람불가","0",198,3455,"0",238587
"하늘을 걷는 남자","2015-10-28","10","4",123,"미국","유니버설픽쳐스인터내셔널 코리아(유)","드라마","12세이상관람가","0",96,1338,"1",238257
"사랑은 너무 복잡해","2010-03-11","3","1",120,"미국","유니버설픽쳐스인터내셔널 코리아(유)","멜로","청소년관람불가","0",22,0,"0",238073
"그레이스 오브 모나코","2014-06-18","6","2",102,"프랑스","기타","드라마","12세이상관람가","0",56,720,"0",237147
"줄리아의 눈","2011-03-31","3","1",112,"스페인","기타","미스터리","청소년관람불가","0",137,0,"0",236359
"레고 무비","2014-02-06","2","1",100,"미국","워너브러더스 코리아(주)","애니메이션","전체관람가","1",195,0,"0",236129
"세이빙 산타","2013-12-19","12","4",83,"영국","기타","애니메이션","전체관람가","0",299,0,"0",235688
"닌자터틀 : 어둠의 히어로","2016-06-16","6","2",112,"미국","롯데쇼핑㈜롯데엔터테인먼트","액션","12세이상관람가","1",450,2151,"0",235207
"비행기","2013-12-19","12","4",91,"미국","기타","애니메이션","전체관람가","1",89,0,"0",233563
